      6     12    4.6286   10.6500    0.5146 0.1068E+05 0.1671E+03  12
      6     12    1.2044   55.0000    0.5327 0.3025E+03 0.2655E+01  12
      6     12    1.2044   70.0000    0.6409 0.9846E+02 0.1437E+01  12
      6     12    2.3466   30.0000    0.7125 0.3670E+03 0.1170E+02  12
      6     12    3.4886   20.0000    0.7738 0.6467E+03 0.9211E+01  12
      6     12    4.6286   16.0000    0.8811 0.6345E+03 0.8929E+01  12
      6     12    2.3466   45.0000    1.0874 0.2948E+02 0.1407E+01  12
      6     12    3.4886   28.0000    1.1729 0.5903E+02 0.1333E+01  12
      6     12    4.6286   20.0000    1.1885 0.1206E+03 0.2970E+01  12
      6     12    2.3466   60.0000    1.3772 0.5814E+01 0.1048E+01  12
      6     12    4.6286   25.0000    1.5759 0.2281E+02 0.1070E+01  12
      6     12    4.6286   25.0000    1.5759 0.2162E+02 0.1144E+01  12
      6     12    4.6286   25.0000    1.5759 0.2281E+02 0.1070E+01  12
      6     12    4.6286   25.0000    1.5759 0.2162E+02 0.1144E+01  12
      6     12    3.4886   14.0000    0.5148 0.6835E+04 0.8399E+02  12
      6     12    4.6286   10.6500    0.5342 0.1026E+05 0.1663E+03  12
      6     12    1.2044   55.0000    0.5465 0.2991E+03 0.2634E+01  12
      6     12    1.2044   70.0000    0.6525 0.9843E+02 0.1435E+01  12
      6     12    2.3466   30.0000    0.7285 0.3811E+03 0.1215E+02  12
      6     12    3.4886   20.0000    0.7912 0.6763E+03 0.9536E+01  12
      6     12    4.6286   16.0000    0.8990 0.6516E+03 0.9163E+01  12
      6     12    2.3466   45.0000    1.0997 0.3106E+02 0.1441E+01  12
      6     12    3.4886   28.0000    1.1877 0.6207E+02 0.1354E+01  12
      6     12    4.6286   20.0000    1.2049 0.1243E+03 0.2902E+01  12
      6     12    2.3466   60.0000    1.3867 0.6262E+01 0.1051E+01  12
      6     12    4.6286   25.0000    1.5905 0.2333E+02 0.1144E+01  12
      6     12    1.2044   45.0000    0.4800 0.7883E+03 0.6997E+01  12
      6     12    3.4886   14.0000    0.5340 0.6816E+04 0.1080E+03  12
      6     12    4.6286   10.6500    0.5539 0.1030E+05 0.1722E+03  12
      6     12    1.2044   55.0000    0.5602 0.3008E+03 0.2658E+01  12
      6     12    1.2044   70.0000    0.6640 0.1015E+03 0.1459E+01  12
      6     12    2.3466   30.0000    0.7445 0.3833E+03 0.1229E+02  12
      6     12    3.4886   20.0000    0.8086 0.6750E+03 0.9514E+01  12
      6     12    4.6286   16.0000    0.9169 0.6449E+03 0.8974E+01  12
      6     12    2.3466   45.0000    1.1120 0.3147E+02 0.1448E+01  12
      6     12    3.4886   28.0000    1.2026 0.6453E+02 0.1368E+01  12
      6     12    4.6286   20.0000    1.2213 0.1262E+03 0.2881E+01  12
      6     12    2.3466   60.0000    1.3962 0.6573E+01 0.1054E+01  12
      6     12    4.6286   25.0000    1.6051 0.2315E+02 0.1133E+01  12
      6     12    1.2044   45.0000    0.4955 0.8089E+03 0.7163E+01  12
      6     12    3.4886   14.0000    0.5532 0.6721E+04 0.1002E+03  12
      6     12    4.6286   10.6500    0.5735 0.1021E+05 0.1755E+03  12
      6     12    2.3466   30.0000    0.7604 0.3853E+03 0.1272E+02  12
      6     12    3.4886   20.0000    0.8260 0.6735E+03 0.9463E+01  12
      6     12    4.6286   16.0000    0.9348 0.6644E+03 0.9225E+01  12
      6     12    2.3466   45.0000    1.1243 0.3354E+02 0.1494E+01  12
      6     12    3.4886   28.0000    1.2174 0.6774E+02 0.1394E+01  12
      6     12    4.6286   20.0000    1.2377 0.1328E+03 0.2958E+01  12
      6     12    2.3466   60.0000    1.4056 0.7172E+01 0.1058E+01  12
      6     12    4.6286   25.0000    1.6197 0.2552E+02 0.1140E+01  12
      6     12    1.2044   45.0000    0.5110 0.8379E+03 0.7409E+01  12
      6     12    3.4886   14.0000    0.5724 0.6678E+04 0.9864E+02  12
      6     12    1.2044   55.0000    0.5878 0.3346E+03 0.3580E+01  12
      6     12    4.6286   10.6500    0.5932 0.1021E+05 0.1790E+03  12
      6     12    1.2044   70.0000    0.6871 0.1148E+03 0.1585E+01  12
      6     12    2.3466   30.0000    0.7764 0.3946E+03 0.1284E+02  12
      6     12    3.4886   20.0000    0.8434 0.6897E+03 0.9656E+01  12
      6     12    4.6286   16.0000    0.9527 0.6956E+03 0.9535E+01  12
      6     12    2.3466   45.0000    1.1366 0.3449E+02 0.1515E+01  12
      6     12    3.4886   28.0000    1.2323 0.6940E+02 0.1403E+01  12
      6     12    4.6286   20.0000    1.2542 0.1357E+03 0.2979E+01  12
      6     12    2.3466   60.0000    1.4151 0.7583E+01 0.1062E+01  12
      6     12    4.6286   25.0000    1.6342 0.2604E+02 0.1137E+01  12
      6     12    1.2044   45.0000    0.5265 0.8845E+03 0.7733E+01  12
      6     12    3.4886   14.0000    0.5915 0.6800E+04 0.1001E+03  12
      6     12    1.2044   55.0000    0.6016 0.3411E+03 0.3364E+01  12
      6     12    4.6286   10.6500    0.6128 0.1035E+05 0.1826E+03  12
      6     12    1.2044   70.0000    0.6987 0.1216E+03 0.1561E+01  12
      6     12    2.3466   30.0000    0.7924 0.4109E+03 0.1331E+02  12
