Z,A,E0,ThetaDeg,nu,cross,error
6,12,1.2044,16.02,0.574,23382.12171,453.72
6,12,1.2044,16.02,0.578,23984.30995,469.02
6,12,1.2044,19.0,0.326,37443.57146,497.9
6,12,1.2044,19.0,0.33,36844.1634,488.16
6,12,1.2044,19.0,0.334,38128.99268,503.51
6,12,1.2044,19.0,0.338,36822.48016,483.67
6,12,1.2044,19.0,0.342,37667.7162,496.28
6,12,1.2044,19.0,0.346,37203.37841,486.48
6,12,1.2044,19.0,0.35,37825.09235,495.54
6,12,1.2044,19.0,0.354,37495.68129,489.74
6,12,1.2044,19.0,0.358,37834.22489,492.65
6,12,1.2044,19.0,0.362,37906.77463,494.17
6,12,1.2044,19.0,0.366,37846.28725,496.18
6,12,1.2044,19.0,0.37,36509.44785,478.35
6,12,1.2044,19.0,0.374,37001.43876,488.99
6,12,1.2044,19.0,0.378,35920.53574,474.28
6,12,1.2044,19.0,0.382,36055.36316,477.01
6,12,1.2044,19.0,0.386,35523.68188,473.37
6,12,1.2044,19.0,0.39,35147.84141,471.32
6,12,1.2044,19.0,0.394,33530.34274,455.56
6,12,1.2044,19.0,0.398,32417.65948,443.06
6,12,1.2044,19.0,0.402,34486.78319,465.17
6,12,1.2044,19.0,0.406,33043.26629,449.65
6,12,1.2044,19.0,0.41,32863.34735,452.5
6,12,1.2044,19.0,0.414,33108.69533,455.82
6,12,1.2044,19.0,0.418,32353.58604,449.51
6,12,1.2044,19.0,0.422,31744.44811,447.47
6,12,1.2044,19.0,0.426,30685.28218,434.28
6,12,1.2044,19.0,0.43,30148.32006,430.83
6,12,1.2044,19.0,0.434,29391.16632,424.31
6,12,1.2044,19.0,0.438,29904.63868,435.53
6,12,1.2044,19.0,0.442,28594.52905,419.83
6,12,1.2044,19.0,0.446,28460.74755,421.78
6,12,1.2044,19.0,0.45,28295.57445,423.68
6,12,1.2044,19.0,0.454,27214.52226,412.71
6,12,1.2044,19.0,0.458,27127.38473,416.16
6,12,1.2044,19.01,0.114,113584.0297,1221.5
6,12,1.2044,19.01,0.118,108342.2827,1173.6
6,12,1.2044,19.01,0.122,106883.8317,1174.0
6,12,1.2044,19.01,0.126,101453.9985,1125.8
6,12,1.2044,19.01,0.13,99127.77756,1125.7
6,12,1.2044,19.01,0.134,93374.41532,1073.9
6,12,1.2044,19.01,0.138,90495.10166,1063.5
6,12,1.2044,19.01,0.142,84656.64437,1026.3
6,12,1.2044,19.01,0.146,81402.66331,1003.5
6,12,1.2044,19.01,0.154,68020.94415,826.9
6,12,1.2044,19.01,0.158,64081.69925,798.17
6,12,1.2044,19.01,0.162,60057.9587,763.01
6,12,1.2044,19.01,0.166,55357.09976,725.85
6,12,1.2044,19.01,0.17,52335.51878,697.29
6,12,1.2044,19.01,0.174,48260.072,660.9
6,12,1.2044,19.01,0.178,45660.46575,638.16
6,12,1.2044,19.01,0.182,42586.69879,613.62
6,12,1.2044,19.01,0.186,39018.47688,575.93
6,12,1.2044,19.01,0.19,39301.26819,589.86
6,12,1.2044,19.01,0.194,36378.49377,558.2
6,12,1.2044,19.01,0.198,33976.80364,535.87
6,12,1.2044,19.01,0.202,33971.71311,542.1
6,12,1.2044,19.01,0.206,31624.15133,519.67
6,12,1.2044,19.01,0.21,30291.95072,502.65
6,12,1.2044,19.01,0.214,28829.81155,485.82
6,12,1.2044,19.01,0.218,27608.94139,471.26
6,12,1.2044,19.01,0.222,27987.41607,485.07
6,12,1.2044,19.01,0.226,27298.42281,476.71
6,12,1.2044,19.01,0.23,26693.20864,472.12
6,12,1.2044,19.01,0.234,26431.00414,474.56
6,12,1.2044,19.01,0.238,25330.33949,455.41
6,12,1.2044,19.01,0.242,25458.21515,465.49
6,12,1.2044,19.01,0.246,24874.06453,452.94
6,12,1.2044,19.01,0.25,26016.42798,470.06
6,12,1.2044,19.01,0.254,26179.09616,473.17
6,12,1.2044,19.01,0.258,27550.08072,499.67
6,12,1.2044,19.01,0.262,27652.11138,498.1
6,12,1.2044,19.01,0.266,27645.2809,498.72
6,12,1.2044,19.01,0.27,28433.55755,512.76
6,12,1.2044,19.01,0.274,27647.90821,499.31
6,12,1.2044,19.01,0.278,28620.15303,514.18
6,12,1.2044,19.01,0.282,27997.69487,504.68
6,12,1.2044,19.01,0.286,30079.74098,537.07
6,12,1.2044,19.01,0.29,30341.29823,541.49
6,12,1.2044,19.01,0.294,29720.38542,523.79
6,12,1.2044,19.01,0.298,32144.95779,565.8
6,12,1.2044,19.01,0.302,32334.96414,565.82
6,12,1.2044,19.01,0.306,33564.23782,584.6
6,12,1.2044,19.01,0.31,33501.13416,581.96
6,12,1.2044,19.01,0.314,33978.14469,590.86
6,12,1.2044,19.01,0.466,25287.11445,310.21
6,12,1.2044,19.01,0.47,25333.53602,311.59
6,12,1.2044,19.01,0.474,25079.98448,312.72
6,12,1.2044,19.01,0.478,24114.26232,302.74
6,12,1.2044,19.01,0.482,23350.6116,296.58
6,12,1.2044,19.01,0.486,22695.69733,291.49
6,12,1.2044,19.01,0.49,21913.19916,282.98
6,12,1.2044,19.01,0.494,22011.10254,287.72
6,12,1.2044,19.01,0.498,21618.69937,285.82
6,12,1.2044,19.01,0.502,20879.22158,279.88
6,12,1.2044,19.01,0.506,20283.8597,274.92
6,12,1.2044,19.01,0.51,19985.85108,273.35
6,12,1.2044,19.01,0.514,19165.8039,266.73
6,12,1.2044,19.01,0.518,18939.92695,266.3
6,12,1.2044,19.01,0.522,18159.67553,261.06
6,12,1.2044,19.01,0.526,17667.92589,257.49
6,12,1.2044,19.01,0.53,18142.03586,262.14
6,12,1.2044,19.01,0.534,17737.9632,260.38
6,12,1.2044,19.01,0.538,17943.05207,264.91
6,12,1.2044,19.01,0.542,17394.43206,260.11
6,12,1.2044,19.01,0.546,16999.33399,258.3
6,12,1.2044,19.01,0.55,16303.99205,251.9
6,12,1.2044,19.01,0.554,16199.549,252.6
6,12,1.2044,19.01,0.558,15954.85072,251.62
6,12,1.2044,19.01,0.562,15770.92171,250.35
6,12,1.2044,19.01,0.566,15554.58077,250.98
6,12,1.2044,19.01,0.57,15455.87031,253.16
6,12,1.2044,19.01,0.574,15642.07392,256.07
6,12,1.2044,19.01,0.578,15881.20203,264.02
6,12,1.2044,19.01,0.586,15254.81932,229.31
6,12,1.2044,19.01,0.59,15333.94211,230.88
6,12,1.2044,19.01,0.594,15312.52468,233.59
6,12,1.2044,19.01,0.598,14614.92856,226.2
6,12,1.2044,19.01,0.602,14197.26783,222.5
6,12,1.2044,19.01,0.606,14198.23916,223.28
6,12,1.2044,19.01,0.61,14140.4781,225.67
6,12,1.2044,19.01,0.614,13957.8047,225.55
6,12,1.2044,19.01,0.618,13402.81311,219.52
6,12,1.2044,19.01,0.622,13152.85286,217.82
6,12,1.2044,19.01,0.626,13137.11595,220.56
6,12,1.2044,19.01,0.63,13273.78957,225.45
6,12,1.2044,19.01,0.634,12374.69608,215.48
6,12,1.2044,19.01,0.638,12836.76383,222.91
6,12,1.2044,19.01,0.642,12934.87874,224.59
6,12,1.2044,19.01,0.646,12860.54204,227.04
6,12,1.2044,19.01,0.65,13110.45767,232.61
6,12,1.2044,19.01,0.654,12696.40006,230.47
6,12,1.2044,19.01,0.658,12688.37622,231.35
6,12,1.2044,19.01,0.662,12433.03138,231.07
6,12,1.2044,19.01,0.666,12484.77753,233.77
6,12,1.2044,19.01,0.67,12605.85412,237.67
6,12,1.2044,19.01,0.674,12559.77731,240.78
6,12,1.2044,19.01,0.678,12836.30839,248.37
6,12,1.2044,19.01,0.686,12774.27488,220.15
6,12,1.2044,19.01,0.69,12728.30252,221.22
6,12,1.2044,19.01,0.694,12896.72842,224.85
6,12,1.2044,19.01,0.698,12510.29465,222.84
6,12,1.2044,19.01,0.702,12551.56666,224.3
6,12,1.2044,19.01,0.706,12238.74253,221.83
6,12,1.2044,19.01,0.71,12348.07828,226.95
6,12,1.2044,19.01,0.714,11634.66082,218.17
6,12,1.2044,19.01,0.718,11797.73022,224.25
6,12,1.2044,19.01,0.722,11602.41811,223.73
6,12,1.2044,19.01,0.726,11394.74052,224.38
6,12,1.2044,19.01,0.73,11760.93053,230.84
6,12,1.2044,19.01,0.734,11954.57989,237.2
6,12,1.2044,19.01,0.738,11553.23279,234.81
6,12,1.2044,19.01,0.742,11803.43848,242.03
6,12,1.2044,19.01,0.746,11318.83468,238.41
6,12,1.2044,19.01,0.75,11562.66519,245.32
6,12,1.2044,19.01,0.754,11521.30076,247.54
6,12,1.2044,19.01,0.758,11442.26182,251.69
6,12,1.2044,19.01,0.762,11709.14454,260.2
6,12,1.2044,22.0,0.326,19949.18102,268.57
6,12,1.2044,22.0,0.33,20508.66457,272.98
6,12,1.2044,22.0,0.334,20546.57084,271.68
6,12,1.2044,22.0,0.338,21047.17645,277.81
6,12,1.2044,22.0,0.342,21159.11884,277.22
6,12,1.2044,22.0,0.346,21132.56752,276.79
6,12,1.2044,22.0,0.35,21140.12198,274.18
6,12,1.2044,22.0,0.354,21033.77404,273.18
6,12,1.2044,22.0,0.358,21315.00091,276.01
6,12,1.2044,22.0,0.362,21723.14899,280.74
6,12,1.2044,22.0,0.366,21445.82057,277.13
6,12,1.2044,22.0,0.37,21688.21409,279.49
6,12,1.2044,22.0,0.374,21763.22344,280.26
6,12,1.2044,22.0,0.378,21380.88916,275.0
6,12,1.2044,22.0,0.382,21009.83217,271.12
6,12,1.2044,22.0,0.386,21688.75449,277.74
6,12,1.2044,22.0,0.39,20797.64019,269.79
6,12,1.2044,22.0,0.394,19965.49367,260.79
6,12,1.2044,22.0,0.398,20328.2597,265.67
6,12,1.2044,22.0,0.402,21481.37849,276.61
6,12,1.2044,22.0,0.406,20938.65384,272.25
6,12,1.2044,22.0,0.41,20520.31137,266.64
6,12,1.2044,22.0,0.414,20073.16001,263.99
6,12,1.2044,22.0,0.418,20203.44093,265.02
6,12,1.2044,22.0,0.422,19696.94052,260.45
6,12,1.2044,22.0,0.426,19203.88281,256.79
6,12,1.2044,22.0,0.43,18997.78044,254.72
6,12,1.2044,22.0,0.434,18797.04411,253.89
6,12,1.2044,22.0,0.438,18297.83407,248.27
6,12,1.2044,22.0,0.442,18799.02958,254.01
6,12,1.2044,22.0,0.446,18452.19046,252.53
6,12,1.2044,22.0,0.45,18614.46738,257.87
6,12,1.2044,22.0,0.454,18343.0508,255.93
6,12,1.2044,22.0,0.458,17945.19394,252.26
6,12,1.2044,22.01,0.138,54553.96943,560.44
6,12,1.2044,22.01,0.142,51960.90707,539.16
6,12,1.2044,22.01,0.146,52621.5725,550.75
6,12,1.2044,22.01,0.154,49525.55906,575.05
6,12,1.2044,22.01,0.158,46684.04042,550.99
6,12,1.2044,22.01,0.162,44535.75277,529.1
6,12,1.2044,22.01,0.166,42767.38176,516.09
6,12,1.2044,22.01,0.17,40629.50311,499.3
6,12,1.2044,22.01,0.174,38805.59361,485.52
6,12,1.2044,22.01,0.178,35850.1233,456.38
6,12,1.2044,22.01,0.182,34033.57022,443.4
6,12,1.2044,22.01,0.186,32491.66127,431.14
6,12,1.2044,22.01,0.19,30661.1116,418.48
6,12,1.2044,22.01,0.194,29152.96815,402.98
6,12,1.2044,22.01,0.198,27229.36459,387.84
6,12,1.2044,22.01,0.202,26118.16743,379.01
6,12,1.2044,22.01,0.206,24701.48449,368.19
6,12,1.2044,22.01,0.21,23632.09842,356.19
6,12,1.2044,22.01,0.214,21875.5071,338.98
6,12,1.2044,22.01,0.218,21219.35897,332.86
6,12,1.2044,22.01,0.222,20160.95066,323.11
6,12,1.2044,22.01,0.226,19655.3591,317.88
6,12,1.2044,22.01,0.23,18690.64983,308.83
6,12,1.2044,22.01,0.234,18382.60771,308.57
6,12,1.2044,22.01,0.238,17238.81191,293.97
6,12,1.2044,22.01,0.242,17098.31189,294.73
6,12,1.2044,22.01,0.246,16929.08471,292.07
6,12,1.2044,22.01,0.25,17188.82328,299.25
6,12,1.2044,22.01,0.254,16175.06447,284.06
6,12,1.2044,22.01,0.258,16432.98151,293.86
6,12,1.2044,22.01,0.262,16722.51888,296.32
6,12,1.2044,22.01,0.266,17203.0154,305.03
6,12,1.2044,22.01,0.27,16231.51294,291.75
6,12,1.2044,22.01,0.274,16674.069,299.16
6,12,1.2044,22.01,0.278,16472.09595,295.77
6,12,1.2044,22.01,0.282,16195.67006,292.33
6,12,1.2044,22.01,0.286,16940.77764,305.59
6,12,1.2044,22.01,0.29,17576.91643,314.17
6,12,1.2044,22.01,0.294,17125.91049,306.78
6,12,1.2044,22.01,0.298,17378.59293,308.56
6,12,1.2044,22.01,0.302,18309.85157,324.01
6,12,1.2044,22.01,0.306,19112.56114,339.35
6,12,1.2044,22.01,0.31,18884.14917,332.66
6,12,1.2044,22.01,0.314,19506.59044,343.28
6,12,1.2044,22.01,0.466,17297.94907,372.64
6,12,1.2044,22.01,0.466,17639.31212,208.56
6,12,1.2044,22.01,0.47,17070.99733,365.18
6,12,1.2044,22.01,0.47,17131.59954,201.97
6,12,1.2044,22.01,0.474,16906.29386,363.24
6,12,1.2044,22.01,0.474,16967.14704,200.9
6,12,1.2044,22.01,0.478,16652.69426,362.45
6,12,1.2044,22.01,0.478,16510.25407,198.66
6,12,1.2044,22.01,0.482,15609.59624,344.76
6,12,1.2044,22.01,0.482,15882.28657,192.62
6,12,1.2044,22.01,0.486,15582.33236,342.5
6,12,1.2044,22.01,0.486,15600.04194,189.08
6,12,1.2044,22.01,0.49,14707.16898,331.15
6,12,1.2044,22.01,0.49,15121.89543,186.44
6,12,1.2044,22.01,0.494,14585.04231,328.09
6,12,1.2044,22.01,0.494,15107.70938,185.74
6,12,1.2044,22.01,0.498,14495.8606,330.05
6,12,1.2044,22.01,0.498,14917.08019,185.95
6,12,1.2044,22.01,0.502,14388.79425,328.98
6,12,1.2044,22.01,0.502,14570.1423,183.15
6,12,1.2044,22.01,0.506,14164.64265,326.21
6,12,1.2044,22.01,0.506,14300.036,181.21
6,12,1.2044,22.01,0.51,14052.70138,326.01
6,12,1.2044,22.01,0.51,13688.2311,176.37
6,12,1.2044,22.01,0.514,13400.54036,315.76
6,12,1.2044,22.01,0.514,13579.38323,175.88
6,12,1.2044,22.01,0.518,13188.89205,314.01
6,12,1.2044,22.01,0.518,13324.34285,174.52
6,12,1.2044,22.01,0.522,12815.73337,309.49
6,12,1.2044,22.01,0.522,12794.49034,170.51
6,12,1.2044,22.01,0.526,11849.1775,292.5
6,12,1.2044,22.01,0.526,12324.75199,166.04
6,12,1.2044,22.01,0.53,12591.34734,307.41
6,12,1.2044,22.01,0.53,12717.55243,170.82
6,12,1.2044,22.01,0.534,12951.56534,315.1
6,12,1.2044,22.01,0.534,12491.58551,169.22
6,12,1.2044,22.01,0.538,12349.18581,306.91
6,12,1.2044,22.01,0.538,12111.52314,166.88
6,12,1.2044,22.01,0.542,12114.91663,302.74
6,12,1.2044,22.01,0.542,12091.44391,166.76
6,12,1.2044,22.01,0.546,11750.82098,300.14
6,12,1.2044,22.01,0.546,12038.0567,168.53
6,12,1.2044,22.01,0.55,11335.38246,291.6
6,12,1.2044,22.01,0.55,11355.27062,161.05
6,12,1.2044,22.01,0.554,10963.27998,285.27
6,12,1.2044,22.01,0.554,11035.35514,158.11
6,12,1.2044,22.01,0.558,10748.47367,283.69
6,12,1.2044,22.01,0.558,10917.70356,158.28
6,12,1.2044,22.01,0.562,10934.58365,289.11
6,12,1.2044,22.01,0.562,10942.8951,159.56
6,12,1.2044,22.01,0.566,10862.6055,289.34
6,12,1.2044,22.01,0.566,10639.5812,157.2
6,12,1.2044,22.01,0.57,10666.89093,288.26
6,12,1.2044,22.01,0.57,10784.95147,160.29
6,12,1.2044,22.01,0.574,10537.43968,288.19
6,12,1.2044,22.01,0.574,10563.30547,159.25
6,12,1.2044,22.01,0.578,10611.04251,291.25
6,12,1.2044,22.01,0.578,10752.84583,162.23
6,12,1.2044,22.01,0.586,10680.50137,142.3
6,12,1.2044,22.01,0.59,10665.19984,143.05
6,12,1.2044,22.01,0.594,10473.35758,141.24
6,12,1.2044,22.01,0.598,10188.51475,138.71
6,12,1.2044,22.01,0.602,9909.965584,136.21
6,12,1.2044,22.01,0.606,9788.632068,135.88
6,12,1.2044,22.01,0.61,9810.5605,137.73
6,12,1.2044,22.01,0.614,9372.365048,132.81
6,12,1.2044,22.01,0.618,9266.954446,132.38
6,12,1.2044,22.01,0.622,9391.468153,134.85
6,12,1.2044,22.01,0.626,9026.324437,131.58
6,12,1.2044,22.01,0.63,9055.890902,132.9
6,12,1.2044,22.01,0.634,8695.924752,130.6
6,12,1.2044,22.01,0.638,9045.715503,134.41
6,12,1.2044,22.01,0.642,8919.657153,134.35
6,12,1.2044,22.01,0.646,9216.904334,139.05
6,12,1.2044,22.01,0.65,9124.98678,139.03
6,12,1.2044,22.01,0.654,8848.386034,137.45
6,12,1.2044,22.01,0.658,8624.945597,135.4
6,12,1.2044,22.01,0.662,8703.377308,137.94
6,12,1.2044,22.01,0.666,8752.947811,139.01
6,12,1.2044,22.01,0.67,8712.888859,140.02
6,12,1.2044,22.01,0.674,8865.22643,144.42
6,12,1.2044,22.01,0.678,8436.224622,139.85
6,12,1.2044,22.01,0.686,8447.96892,120.44
6,12,1.2044,22.01,0.69,8735.031017,123.95
6,12,1.2044,22.01,0.694,8500.883338,121.63
6,12,1.2044,22.01,0.698,8293.321742,119.87
6,12,1.2044,22.01,0.702,8292.119142,121.32
6,12,1.2044,22.01,0.706,8289.978584,122.19
6,12,1.2044,22.01,0.71,8192.365796,122.21
6,12,1.2044,22.01,0.714,7912.745978,119.93
6,12,1.2044,22.01,0.718,7936.661038,122.07
6,12,1.2044,22.01,0.722,7837.302066,121.52
6,12,1.2044,22.01,0.726,7652.842379,121.15
6,12,1.2044,22.01,0.73,7885.811722,124.75
6,12,1.2044,22.01,0.734,7914.364793,127.11
6,12,1.2044,22.01,0.738,8315.34412,132.45
6,12,1.2044,22.01,0.742,8084.006175,131.79
6,12,1.2044,22.01,0.746,8175.08454,133.83
6,12,1.2044,22.01,0.75,8067.816362,134.65
6,12,1.2044,22.01,0.754,8246.857576,138.53
6,12,1.2044,22.01,0.758,8169.579498,140.15
6,12,1.2044,22.01,0.762,8072.687404,141.04
6,12,1.2044,28.0,0.326,6910.485264,94.461
6,12,1.2044,28.0,0.33,6862.720263,93.032
6,12,1.2044,28.0,0.334,6915.388032,94.523
6,12,1.2044,28.0,0.338,6922.642244,93.795
6,12,1.2044,28.0,0.342,6885.866096,93.298
6,12,1.2044,28.0,0.346,6885.414134,93.325
6,12,1.2044,28.0,0.35,6921.243406,93.488
6,12,1.2044,28.0,0.354,7023.208765,94.24
6,12,1.2044,28.0,0.358,7081.835928,94.312
6,12,1.2044,28.0,0.362,7119.242272,95.654
6,12,1.2044,28.0,0.366,7431.274263,98.837
6,12,1.2044,28.0,0.37,7274.983116,96.325
6,12,1.2044,28.0,0.374,7517.301587,99.15
6,12,1.2044,28.0,0.378,7581.651343,99.512
6,12,1.2044,28.0,0.382,7464.593286,97.987
6,12,1.2044,28.0,0.386,7573.083237,98.651
6,12,1.2044,28.0,0.39,7529.613804,98.157
6,12,1.2044,28.0,0.394,7476.711284,97.762
6,12,1.2044,28.0,0.398,7502.231212,97.738
6,12,1.2044,28.0,0.402,7833.346168,100.02
6,12,1.2044,28.0,0.406,7861.544031,100.7
6,12,1.2044,28.0,0.41,7867.761975,101.11
6,12,1.2044,28.0,0.414,8092.423516,103.31
6,12,1.2044,28.0,0.418,8043.014058,101.87
6,12,1.2044,28.0,0.422,8102.043761,103.05
6,12,1.2044,28.0,0.426,7872.746395,100.69
6,12,1.2044,28.0,0.43,7841.215907,100.27
6,12,1.2044,28.0,0.434,8151.218773,104.04
6,12,1.2044,28.0,0.438,8035.456372,102.34
6,12,1.2044,28.0,0.442,7987.046667,101.65
6,12,1.2044,28.0,0.446,7809.896429,99.647
6,12,1.2044,28.0,0.45,7973.175254,102.51
6,12,1.2044,28.0,0.454,7946.106246,102.75
6,12,1.2044,28.0,0.458,7872.673442,101.8
6,12,1.2044,28.0,0.466,7750.646943,92.119
6,12,1.2044,28.0,0.47,7763.404225,91.568
6,12,1.2044,28.0,0.474,7688.732244,91.121
6,12,1.2044,28.0,0.478,7575.514795,89.657
6,12,1.2044,28.0,0.482,7641.828737,91.429
6,12,1.2044,28.0,0.486,7402.406088,87.791
6,12,1.2044,28.0,0.49,7487.204014,89.144
6,12,1.2044,28.0,0.494,7284.639716,87.694
6,12,1.2044,28.0,0.498,7208.110723,87.416
6,12,1.2044,28.0,0.502,7150.168414,87.204
6,12,1.2044,28.0,0.506,6984.00846,85.112
6,12,1.2044,28.0,0.51,6937.052677,84.774
6,12,1.2044,28.0,0.514,6758.828589,83.27
6,12,1.2044,28.0,0.518,6575.678393,81.661
6,12,1.2044,28.0,0.522,6450.879623,80.934
6,12,1.2044,28.0,0.526,6178.347184,78.987
6,12,1.2044,28.0,0.53,6482.416581,81.723
6,12,1.2044,28.0,0.534,6406.570113,81.281
6,12,1.2044,28.0,0.538,6252.705304,80.126
6,12,1.2044,28.0,0.542,6202.347625,79.871
6,12,1.2044,28.0,0.546,6042.56672,78.505
6,12,1.2044,28.0,0.55,5915.909292,77.555
6,12,1.2044,28.0,0.554,5773.102554,75.993
6,12,1.2044,28.0,0.558,5668.586495,75.653
6,12,1.2044,28.0,0.562,5677.606408,75.668
6,12,1.2044,28.0,0.566,5631.885276,76.245
6,12,1.2044,28.0,0.57,5636.973058,76.704
6,12,1.2044,28.0,0.574,5449.595351,75.091
6,12,1.2044,28.0,0.578,5606.021857,77.385
6,12,1.2044,28.0,0.686,4304.00537,46.759
6,12,1.2044,28.0,0.69,4326.141662,46.687
6,12,1.2044,28.0,0.694,4293.537657,46.584
6,12,1.2044,28.0,0.698,4231.985398,46.453
6,12,1.2044,28.0,0.702,4149.070762,45.588
6,12,1.2044,28.0,0.706,4096.106596,45.441
6,12,1.2044,28.0,0.71,4209.626041,46.704
6,12,1.2044,28.0,0.714,4030.817247,45.25
6,12,1.2044,28.0,0.718,4102.302081,46.461
6,12,1.2044,28.0,0.722,4034.101138,46.081
6,12,1.2044,28.0,0.726,4038.683276,46.718
6,12,1.2044,28.0,0.73,4121.404619,47.584
6,12,1.2044,28.0,0.734,4019.243233,46.809
6,12,1.2044,28.0,0.738,3963.39094,46.755
6,12,1.2044,28.0,0.742,4032.811572,48.197
6,12,1.2044,28.0,0.746,3856.227501,46.626
6,12,1.2044,28.0,0.75,3907.121814,47.432
6,12,1.2044,28.0,0.754,3882.212114,47.678
6,12,1.2044,28.0,0.758,4030.894409,49.835
6,12,1.2044,28.0,0.762,3985.079821,49.739
6,12,1.2044,28.01,0.19,14215.11709,176.09
6,12,1.2044,28.01,0.194,14144.61042,174.47
6,12,1.2044,28.01,0.198,13994.27183,173.79
6,12,1.2044,28.01,0.202,13697.55286,171.19
6,12,1.2044,28.01,0.206,13689.00099,172.88
6,12,1.2044,28.01,0.21,12964.55511,164.39
6,12,1.2044,28.01,0.214,12758.74847,162.72
6,12,1.2044,28.01,0.218,12309.96502,158.01
6,12,1.2044,28.01,0.222,12004.8269,156.69
6,12,1.2044,28.01,0.226,11695.6161,153.56
6,12,1.2044,28.01,0.23,11097.72324,148.35
6,12,1.2044,28.01,0.234,10548.73069,143.88
6,12,1.2044,28.01,0.238,10127.77631,139.23
6,12,1.2044,28.01,0.242,9671.191834,136.2
6,12,1.2044,28.01,0.246,9571.419202,135.6
6,12,1.2044,28.01,0.25,9337.331979,133.77
6,12,1.2044,28.01,0.254,8956.297585,130.08
6,12,1.2044,28.01,0.258,8681.273103,127.64
6,12,1.2044,28.01,0.262,8768.801438,131.06
6,12,1.2044,28.01,0.266,8401.133428,126.32
6,12,1.2044,28.01,0.27,8084.33204,123.57
6,12,1.2044,28.01,0.274,7870.332206,121.65
6,12,1.2044,28.01,0.278,7507.674807,117.31
6,12,1.2044,28.01,0.282,7245.728987,114.95
6,12,1.2044,28.01,0.286,7088.519768,114.25
6,12,1.2044,28.01,0.29,6888.040282,112.41
6,12,1.2044,28.01,0.294,6667.404708,109.4
6,12,1.2044,28.01,0.298,6713.739459,110.56
6,12,1.2044,28.01,0.302,6778.5361,113.09
6,12,1.2044,28.01,0.306,6827.758466,114.44
6,12,1.2044,28.01,0.31,6764.211713,113.48
6,12,1.2044,28.01,0.314,6627.245068,112.61
6,12,1.2044,28.01,0.586,5419.638457,67.755
6,12,1.2044,28.01,0.59,5420.292665,67.829
6,12,1.2044,28.01,0.594,5186.432464,65.304
6,12,1.2044,28.01,0.598,5187.214388,65.671
6,12,1.2044,28.01,0.602,5209.503226,66.422
6,12,1.2044,28.01,0.606,4961.438776,63.355
6,12,1.2044,28.01,0.61,5005.97591,64.524
6,12,1.2044,28.01,0.614,4944.208732,63.928
6,12,1.2044,28.01,0.618,4791.286477,62.333
6,12,1.2044,28.01,0.622,4700.044746,62.173
6,12,1.2044,28.01,0.626,4570.542989,60.754
6,12,1.2044,28.01,0.63,4578.028374,61.493
6,12,1.2044,28.01,0.634,4398.730662,59.582
6,12,1.2044,28.01,0.638,4628.68223,62.666
6,12,1.2044,28.01,0.642,4437.52531,60.589
6,12,1.2044,28.01,0.646,4480.55633,61.653
6,12,1.2044,28.01,0.65,4341.674502,60.118
6,12,1.2044,28.01,0.654,4350.861801,61.1
6,12,1.2044,28.01,0.658,4233.000103,59.796
6,12,1.2044,28.01,0.662,4281.090111,60.923
6,12,1.2044,28.01,0.666,4217.308723,59.752
6,12,1.2044,28.01,0.67,4213.122967,60.986
6,12,1.2044,28.01,0.674,4275.30663,61.963
6,12,1.2044,28.01,0.678,4265.35042,62.295
6,12,0.68,36.0,0.0125,3770.0,240.0
6,12,0.68,36.0,0.0225,8200.0,390.0
6,12,0.68,36.0,0.0325,11500.0,500.0
6,12,0.68,36.0,0.0425,14740.0,610.0
6,12,0.68,36.0,0.0525,18490.0,740.0
6,12,0.68,36.0,0.0625,23630.0,910.0
6,12,0.68,36.0,0.0725,26870.0,1020.0
6,12,0.68,36.0,0.0825,29420.0,1120.0
6,12,0.68,36.0,0.0925,31890.0,1210.0
6,12,0.68,36.0,0.1025,31620.0,1230.0
6,12,0.68,36.0,0.1125,30230.0,1200.0
6,12,0.68,36.0,0.1225,28090.0,1150.0
6,12,0.68,36.0,0.1325,26550.0,1040.0
6,12,0.68,36.0,0.1425,22520.0,930.0
6,12,0.68,36.0,0.1525,19110.0,830.0
6,12,0.68,36.0,0.1625,16730.0,760.0
6,12,0.68,36.0,0.1725,12990.0,650.0
6,12,0.68,36.0,0.1825,11710.0,600.0
6,12,0.68,36.0,0.1925,10240.0,550.0
6,12,0.68,36.0,0.2025,9260.0,510.0
6,12,0.68,36.0,0.2125,8380.0,480.0
6,12,0.68,36.0,0.2225,7460.0,450.0
6,12,0.68,36.0,0.2325,8010.0,460.0
6,12,0.68,36.0,0.2425,7940.0,410.0
6,12,0.68,36.0,0.2525,8260.0,420.0
6,12,0.68,36.0,0.2625,8380.0,470.0
6,12,0.68,36.0,0.2725,9170.0,500.0
6,12,0.68,36.0,0.2825,9680.0,520.0
6,12,0.68,36.0,0.2925,10210.0,540.0
6,12,0.68,36.0,0.3025,10200.0,550.0
6,12,0.68,36.0,0.3125,10870.0,580.0
6,12,0.68,36.0,0.3225,10930.0,590.0
6,12,0.68,36.0,0.3325,11280.0,570.0
6,12,0.68,36.0,0.3425,11430.0,640.0
6,12,0.68,36.0,0.3525,11700.0,670.0
6,12,0.68,36.0,0.3625,11680.0,680.0
6,12,0.68,36.0,0.3725,11920.0,710.0
6,12,0.68,36.0,0.3825,10860.0,700.0
6,12,0.68,36.0,0.3925,10860.0,720.0
6,12,0.68,36.0,0.4025,9460.0,710.0
