Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,4.6286,16.0,0.9348,664.4,9.225,12
6,12,2.3466,45.0,1.1243,33.54,1.494,12
6,12,3.4886,28.0,1.2174,67.74,1.394,12
6,12,4.6286,20.0,1.2377,132.8,2.958,12
6,12,2.3466,60.0,1.4056,7.172,1.058,12
6,12,4.6286,25.0,1.6197,25.52,1.14,12
6,12,1.2044,45.0,0.511,837.9,7.409,12
6,12,3.4886,14.0,0.5724,6678.0,98.64,12
6,12,1.2044,55.0,0.5878,334.6,3.58,12
6,12,4.6286,10.65,0.5932,10210.0,179.0,12
6,12,1.2044,70.0,0.6871,114.8,1.585,12
6,12,2.3466,30.0,0.7764,394.6,12.84,12
6,12,3.4886,20.0,0.8434,689.7,9.656,12
6,12,4.6286,16.0,0.9527,695.6,9.535,12
6,12,2.3466,45.0,1.1366,34.49,1.515,12
6,12,3.4886,28.0,1.2323,69.4,1.403,12
6,12,4.6286,20.0,1.2542,135.7,2.979,12
6,12,2.3466,60.0,1.4151,7.583,1.062,12
6,12,4.6286,25.0,1.6342,26.04,1.137,12
6,12,1.2044,45.0,0.5265,884.5,7.733,12
6,12,3.4886,14.0,0.5915,6800.0,100.1,12
6,12,1.2044,55.0,0.6016,341.1,3.364,12
6,12,4.6286,10.65,0.6128,10350.0,182.6,12
6,12,1.2044,70.0,0.6987,121.6,1.561,12
6,12,2.3466,30.0,0.7924,410.9,13.31,12
6,12,3.4886,20.0,0.8608,706.1,9.848,12
6,12,4.6286,16.0,0.9706,692.3,9.427,12
6,12,2.3466,45.0,1.1489,37.51,1.587,12
6,12,3.4886,28.0,1.2471,73.36,1.435,12
6,12,4.6286,20.0,1.2706,135.2,2.965,12
6,12,2.3466,60.0,1.4246,7.936,1.065,12
6,12,4.6286,25.0,1.6488,27.25,1.143,12
6,12,1.2044,45.0,0.542,925.5,7.954,12
6,12,3.4886,14.0,0.6107,6883.0,100.6,12
6,12,1.2044,55.0,0.6153,353.9,3.441,12
6,12,4.6286,10.65,0.6325,10730.0,188.2,12
6,12,1.2044,70.0,0.7103,127.9,1.594,12
6,12,2.3466,30.0,0.8083,415.5,13.45,12
6,12,3.4886,20.0,0.8782,717.1,9.958,12
6,12,4.6286,16.0,0.9885,712.6,9.63,12
6,12,2.3466,45.0,1.1612,38.79,1.627,12
6,12,3.4886,28.0,1.262,76.86,1.475,12
6,12,4.6286,20.0,1.287,143.4,3.053,12
6,12,2.3466,60.0,1.434,8.286,1.068,12
6,12,3.4886,36.0,1.6199,14.9,1.057,12
6,12,4.6286,25.0,1.6634,28.81,1.151,12
6,12,1.2044,45.0,0.5574,939.7,7.987,12
6,12,1.2044,55.0,0.6291,374.6,3.565,12
6,12,3.4886,14.0,0.6299,6946.0,100.3,12
6,12,4.6286,10.65,0.6521,10610.0,184.0,12
6,12,4.6286,10.65,0.6521,11020.0,220.8,12
6,12,4.6286,10.65,0.6521,10610.0,184.0,12
6,12,4.6286,10.65,0.6521,11020.0,220.8,12
6,12,1.2044,70.0,0.7218,134.1,1.628,12
6,12,2.3466,30.0,0.8243,419.1,13.55,12
6,12,3.4886,20.0,0.8956,759.2,10.52,12
6,12,4.6286,16.0,1.0064,735.7,9.849,12
6,12,2.3466,45.0,1.1735,40.5,1.721,12
6,12,3.4886,28.0,1.2768,80.81,1.522,12
6,12,4.6286,20.0,1.3035,143.9,3.04,12
6,12,2.3466,60.0,1.4435,8.834,1.072,12
6,12,3.4886,36.0,1.6323,15.63,1.055,12
6,12,4.6286,25.0,1.678,30.17,1.158,12
6,12,1.2044,55.0,0.6429,392.9,3.671,12
6,12,3.4886,14.0,0.6491,7007.0,100.7,12
6,12,4.6286,10.65,0.6718,10850.0,185.3,12
6,12,4.6286,10.65,0.6718,10730.0,199.7,12
6,12,4.6286,10.65,0.6718,10850.0,185.3,12
6,12,4.6286,10.65,0.6718,10730.0,199.7,12
6,12,1.2044,70.0,0.7334,139.8,1.652,12
6,12,2.3466,30.0,0.8403,432.4,13.96,12
6,12,3.4886,20.0,0.913,760.2,10.7,12
6,12,4.6286,16.0,1.0243,749.0,9.958,12
6,12,2.3466,45.0,1.1858,41.29,1.716,12
6,12,4.6286,20.0,1.3199,156.0,3.198,12
6,12,2.3466,60.0,1.453,9.289,1.077,12
6,12,3.4886,36.0,1.6448,15.97,1.053,12
6,12,4.6286,25.0,1.6926,29.97,1.154,12
6,12,1.2044,45.0,0.5884,1001.0,9.32,12
6,12,1.2044,55.0,0.6567,399.2,3.683,12
6,12,3.4886,14.0,0.6683,6867.0,99.0,12
6,12,4.6286,10.65,0.6914,10900.0,184.5,12
6,12,4.6286,10.65,0.6914,10990.0,193.9,12
6,12,4.6286,10.65,0.6914,10900.0,184.5,12
6,12,4.6286,10.65,0.6914,10990.0,193.9,12
6,12,1.2044,70.0,0.7449,145.2,1.678,12
6,12,2.3466,30.0,0.8562,448.7,14.45,12
6,12,4.6286,16.0,1.0422,759.8,10.02,12
6,12,2.3466,45.0,1.1981,43.47,1.765,12
6,12,4.6286,20.0,1.3363,156.0,3.177,12
6,12,2.3466,60.0,1.4625,10.16,1.088,12
6,12,3.4886,36.0,1.6573,16.71,1.054,12
6,12,4.6286,25.0,1.7071,31.95,1.164,12
6,12,1.2044,45.0,0.6039,1024.0,8.792,12
6,12,1.2044,55.0,0.6704,416.1,3.993,12
6,12,3.4886,14.0,0.6875,6921.0,99.39,12
6,12,4.6286,10.65,0.7111,10880.0,187.3,12
6,12,1.2044,70.0,0.7565,155.7,1.83,12
6,12,2.3466,30.0,0.8722,463.4,14.89,12
6,12,4.6286,16.0,1.0601,757.6,9.975,12
6,12,2.3466,45.0,1.2104,44.68,1.795,12
6,12,3.4886,28.0,1.3214,86.38,1.823,12
6,12,4.6286,20.0,1.3527,160.0,3.23,12
6,12,3.4886,36.0,1.6697,17.54,1.056,12
6,12,4.6286,25.0,1.7217,34.12,1.177,12
6,12,1.2044,45.0,0.6194,1013.0,8.659,12
6,12,3.4886,14.0,0.7067,6876.0,98.37,12
6,12,4.6286,10.65,0.7307,10820.0,183.5,12
