e,ep,th,w2,q2,eps,cs,cserr,sigm,rat,erat,set,eb,theta,nu
0.0888,0.0635,135.0,0.9086,0.0193,0.0767,1.28,0.07466,10.51,0.1218,0.007103,16.0,0.0888,135.0,0.025300000000000003
0.0888,0.0633,135.0,0.909,0.0192,0.0766,1.366,0.07965,10.38,0.1316,0.007676,16.0,0.0888,135.0,0.02550000000000001
0.0888,0.0631,135.0,0.9095,0.0191,0.0766,1.41,0.08223,10.23,0.1378,0.008038,16.0,0.0888,135.0,0.0257
0.0888,0.0629,135.0,0.9099,0.0191,0.0765,1.422,0.08288,10.07,0.1411,0.008228,16.0,0.0888,135.0,0.025900000000000006
0.0888,0.0627,135.0,0.9103,0.019,0.0765,1.468,0.08558,9.897,0.1483,0.008647,16.0,0.0888,135.0,0.026099999999999998
0.0888,0.0625,135.0,0.9108,0.0189,0.0764,1.515,0.08835,9.709,0.156,0.0091,16.0,0.0888,135.0,0.026300000000000004
0.0888,0.0623,135.0,0.9112,0.0189,0.0764,1.551,0.09042,9.511,0.1631,0.009507,16.0,0.0888,135.0,0.026500000000000003
0.0888,0.0621,135.0,0.9116,0.0188,0.0763,1.528,0.08911,9.303,0.1643,0.009578,16.0,0.0888,135.0,0.0267
0.0888,0.0619,135.0,0.9121,0.0188,0.0763,1.453,0.08474,9.086,0.16,0.009326,16.0,0.0888,135.0,0.026900000000000007
0.0888,0.0617,135.0,0.9125,0.0187,0.0763,1.393,0.08124,8.86,0.1573,0.009169,16.0,0.0888,135.0,0.027100000000000006
0.0888,0.0615,135.0,0.9129,0.0186,0.0762,1.364,0.07954,8.628,0.1581,0.009219,16.0,0.0888,135.0,0.027300000000000005
0.0888,0.0613,135.0,0.9134,0.0186,0.0762,1.367,0.07971,8.389,0.1629,0.009502,16.0,0.0888,135.0,0.027500000000000004
0.0888,0.0611,135.0,0.9138,0.0185,0.0761,1.331,0.07759,8.144,0.1634,0.009527,16.0,0.0888,135.0,0.027700000000000002
0.0888,0.0609,135.0,0.9142,0.0185,0.0761,1.318,0.07686,7.896,0.167,0.009735,16.0,0.0888,135.0,0.0279
0.0888,0.0607,135.0,0.9147,0.0184,0.076,1.317,0.07677,7.645,0.1722,0.01004,16.0,0.0888,135.0,0.028100000000000007
0.0888,0.0605,135.0,0.9151,0.0183,0.076,1.318,0.07687,7.392,0.1784,0.0104,16.0,0.0888,135.0,0.028300000000000006
0.0888,0.0603,135.0,0.9156,0.0183,0.0759,1.303,0.07602,7.138,0.1826,0.01065,16.0,0.0888,135.0,0.028500000000000004
0.0888,0.0601,135.0,0.916,0.0182,0.0759,1.262,0.07355,6.885,0.1832,0.01068,16.0,0.0888,135.0,0.028700000000000003
0.0888,0.0599,135.0,0.9164,0.0182,0.0758,1.228,0.07162,6.634,0.1852,0.0108,16.0,0.0888,135.0,0.028900000000000002
0.0888,0.0597,135.0,0.9169,0.0181,0.0757,1.212,0.07064,6.386,0.1897,0.01106,16.0,0.0888,135.0,0.0291
0.0888,0.0595,135.0,0.9173,0.018,0.0757,1.213,0.07074,6.141,0.1976,0.01152,16.0,0.0888,135.0,0.029300000000000007
0.0888,0.0593,135.0,0.9177,0.018,0.0756,1.205,0.07028,5.902,0.2042,0.01191,16.0,0.0888,135.0,0.029500000000000005
0.0888,0.0591,135.0,0.9182,0.0179,0.0756,1.206,0.07032,5.668,0.2127,0.01241,16.0,0.0888,135.0,0.029700000000000004
0.0888,0.0589,135.0,0.9186,0.0179,0.0755,1.213,0.07076,5.44,0.223,0.01301,16.0,0.0888,135.0,0.029900000000000003
0.0888,0.0587,135.0,0.919,0.0178,0.0755,1.212,0.07066,5.22,0.2321,0.01354,16.0,0.0888,135.0,0.030100000000000002
0.0888,0.0585,135.0,0.9195,0.0177,0.0754,1.203,0.07015,5.007,0.2403,0.01401,16.0,0.0888,135.0,0.0303
0.0888,0.0583,135.0,0.9199,0.0177,0.0754,1.189,0.06934,4.803,0.2476,0.01444,16.0,0.0888,135.0,0.030500000000000006
0.0888,0.0581,135.0,0.9203,0.0176,0.0753,1.167,0.06807,4.606,0.2534,0.01478,16.0,0.0888,135.0,0.030700000000000005
0.0888,0.0579,135.0,0.9208,0.0176,0.0752,1.175,0.06853,4.419,0.2659,0.01551,16.0,0.0888,135.0,0.030900000000000004
0.0888,0.0577,135.0,0.9212,0.0175,0.0752,1.172,0.06833,4.241,0.2763,0.01611,16.0,0.0888,135.0,0.031100000000000003
0.0888,0.0575,135.0,0.9217,0.0174,0.0751,1.159,0.06758,4.072,0.2847,0.0166,16.0,0.0888,135.0,0.0313
0.0888,0.0573,135.0,0.9221,0.0174,0.0751,1.159,0.06759,3.911,0.2963,0.01728,16.0,0.0888,135.0,0.03150000000000001
0.0888,0.0571,135.0,0.9225,0.0173,0.075,1.183,0.069,3.76,0.3147,0.01835,16.0,0.0888,135.0,0.031700000000000006
0.0888,0.0569,135.0,0.923,0.0173,0.0749,1.215,0.07086,3.618,0.3358,0.01958,16.0,0.0888,135.0,0.031900000000000005
0.0888,0.0567,135.0,0.9234,0.0172,0.0749,1.206,0.07031,3.485,0.346,0.02018,16.0,0.0888,135.0,0.032100000000000004
0.0888,0.0565,135.0,0.9238,0.0171,0.0748,1.197,0.06978,3.36,0.3562,0.02077,16.0,0.0888,135.0,0.0323
0.0888,0.0563,135.0,0.9243,0.0171,0.0747,1.189,0.06934,3.243,0.3667,0.02138,16.0,0.0888,135.0,0.0325
0.0888,0.0561,135.0,0.9247,0.017,0.0747,1.161,0.06769,3.133,0.3705,0.0216,16.0,0.0888,135.0,0.03270000000000001
0.0888,0.0559,135.0,0.9251,0.0169,0.0746,1.154,0.06729,3.032,0.3807,0.0222,16.0,0.0888,135.0,0.032900000000000006
0.0888,0.0557,135.0,0.9256,0.0169,0.0746,1.143,0.06662,2.937,0.389,0.02268,16.0,0.0888,135.0,0.033100000000000004
0.0888,0.0555,135.0,0.926,0.0168,0.0745,1.133,0.06603,2.849,0.3975,0.02318,16.0,0.0888,135.0,0.0333
0.0888,0.0553,135.0,0.9265,0.0168,0.0744,1.099,0.0641,2.767,0.3972,0.02316,16.0,0.0888,135.0,0.0335
0.0888,0.055,135.0,0.9271,0.0167,0.0743,1.065,0.06209,2.655,0.4011,0.02338,16.0,0.0888,135.0,0.033800000000000004
0.0888,0.0548,135.0,0.9275,0.0166,0.0743,1.038,0.06049,2.587,0.401,0.02338,16.0,0.0888,135.0,0.034
0.0888,0.0546,135.0,0.928,0.0166,0.0742,1.023,0.05968,2.524,0.4055,0.02365,16.0,0.0888,135.0,0.0342
0.0888,0.0544,135.0,0.9284,0.0165,0.0741,1.025,0.05976,2.465,0.4159,0.02425,16.0,0.0888,135.0,0.03440000000000001
0.0888,0.0543,135.0,0.9286,0.0165,0.0741,1.049,0.06118,2.437,0.4306,0.02511,16.0,0.0888,135.0,0.0345
0.0888,0.0541,135.0,0.9291,0.0164,0.074,1.075,0.06269,2.383,0.4511,0.02631,16.0,0.0888,135.0,0.0347
0.0888,0.0538,135.0,0.9297,0.0163,0.0739,1.065,0.06211,2.309,0.4612,0.0269,16.0,0.0888,135.0,0.035
0.0888,0.0536,135.0,0.9302,0.0163,0.0738,1.073,0.06257,2.263,0.4742,0.02764,16.0,0.0888,135.0,0.0352
0.0888,0.0534,135.0,0.9306,0.0162,0.0738,1.063,0.06201,2.22,0.4789,0.02793,16.0,0.0888,135.0,0.0354
0.0888,0.0532,135.0,0.931,0.0161,0.0737,1.024,0.05972,2.179,0.47,0.0274,16.0,0.0888,135.0,0.03560000000000001
0.0888,0.053,135.0,0.9315,0.0161,0.0736,1.02,0.05948,2.14,0.4766,0.02779,16.0,0.0888,135.0,0.035800000000000005
0.0888,0.0528,135.0,0.9319,0.016,0.0735,1.014,0.05914,2.103,0.4823,0.02812,16.0,0.0888,135.0,0.036000000000000004
0.0888,0.0526,135.0,0.9323,0.0159,0.0734,1.025,0.05978,2.067,0.496,0.02893,16.0,0.0888,135.0,0.0362
0.0888,0.0524,135.0,0.9328,0.0159,0.0734,1.003,0.0585,2.032,0.4938,0.02879,16.0,0.0888,135.0,0.0364
0.0888,0.0522,135.0,0.9332,0.0158,0.0733,0.9958,0.05808,1.998,0.4984,0.02907,16.0,0.0888,135.0,0.0366
0.0888,0.052,135.0,0.9336,0.0158,0.0732,1.002,0.05841,1.965,0.5097,0.02972,16.0,0.0888,135.0,0.036800000000000006
0.0888,0.0518,135.0,0.9341,0.0157,0.0731,1.027,0.05987,1.933,0.5311,0.03097,16.0,0.0888,135.0,0.037000000000000005
0.0888,0.0517,135.0,0.9343,0.0157,0.0731,1.032,0.0602,1.917,0.5386,0.0314,16.0,0.0888,135.0,0.0371
0.0888,0.0514,135.0,0.935,0.0156,0.073,0.9933,0.05793,1.87,0.5311,0.03097,16.0,0.0888,135.0,0.0374
0.0888,0.0512,135.0,0.9354,0.0155,0.0729,0.9825,0.0573,1.84,0.5341,0.03115,16.0,0.0888,135.0,0.0376
0.0888,0.051,135.0,0.9358,0.0155,0.0728,0.9292,0.05417,1.809,0.5136,0.02994,16.0,0.0888,135.0,0.03780000000000001
0.0888,0.0508,135.0,0.9363,0.0154,0.0727,0.8992,0.05244,1.779,0.5054,0.02948,16.0,0.0888,135.0,0.038000000000000006
0.0888,0.0506,135.0,0.9367,0.0153,0.0726,0.8942,0.05215,1.749,0.5112,0.02981,16.0,0.0888,135.0,0.038200000000000005
0.0888,0.0504,135.0,0.9371,0.0153,0.0726,0.9742,0.05679,1.719,0.5666,0.03303,16.0,0.0888,135.0,0.038400000000000004
0.0888,0.0502,135.0,0.9376,0.0152,0.0725,1.019,0.05941,1.69,0.6032,0.03516,16.0,0.0888,135.0,0.0386
0.0888,0.05,135.0,0.938,0.0152,0.0724,1.083,0.06312,1.66,0.6521,0.03802,16.0,0.0888,135.0,0.0388
0.0888,0.0498,135.0,0.9384,0.0151,0.0723,1.106,0.06447,1.631,0.6782,0.03953,16.0,0.0888,135.0,0.03900000000000001
0.0888,0.0497,135.0,0.9387,0.0151,0.0723,1.089,0.0635,1.616,0.674,0.0393,16.0,0.0888,135.0,0.0391
0.0888,0.0494,135.0,0.9393,0.015,0.0721,1.057,0.06163,1.572,0.6722,0.03921,16.0,0.0888,135.0,0.039400000000000004
0.0888,0.0492,135.0,0.9397,0.0149,0.072,1.018,0.05939,1.543,0.6602,0.0385,16.0,0.0888,135.0,0.0396
0.0888,0.049,135.0,0.9402,0.0149,0.0719,0.9992,0.05828,1.513,0.6602,0.03851,16.0,0.0888,135.0,0.0398
0.0888,0.0488,135.0,0.9406,0.0148,0.0719,0.965,0.05627,1.484,0.6502,0.03791,16.0,0.0888,135.0,0.04
0.0888,0.0486,135.0,0.9411,0.0147,0.0718,0.9292,0.05419,1.455,0.6385,0.03724,16.0,0.0888,135.0,0.04020000000000001
0.0888,0.0484,135.0,0.9415,0.0147,0.0717,0.905,0.05277,1.426,0.6345,0.037,16.0,0.0888,135.0,0.040400000000000005
0.0888,0.0482,135.0,0.9419,0.0146,0.0716,0.8883,0.05181,1.397,0.6357,0.03707,16.0,0.0888,135.0,0.040600000000000004
0.098,0.0872,135.0,0.8714,0.0292,0.0787,0.05475,0.03487,5.045,0.01085,0.006912,18.0,0.098,135.0,0.010800000000000004
0.098,0.0863,135.0,0.8734,0.0289,0.0787,0.0025,0.03233,4.436,0.0005636,0.007289,18.0,0.098,135.0,0.011700000000000002
0.098,0.0853,135.0,0.8756,0.0285,0.0786,0.05471,0.03983,4.071,0.01344,0.009782,18.0,0.098,135.0,0.012700000000000003
0.098,0.0844,135.0,0.8776,0.0282,0.0785,0.08708,0.03742,4.136,0.02106,0.009049,18.0,0.098,135.0,0.013600000000000001
0.098,0.0832,135.0,0.8803,0.0278,0.0784,0.2388,0.03556,4.884,0.0489,0.007281,18.0,0.098,135.0,0.014800000000000008
0.098,0.0822,135.0,0.8825,0.0275,0.0784,0.49,0.04477,5.951,0.08234,0.007523,18.0,0.098,135.0,0.01580000000000001
0.098,0.0811,135.0,0.8849,0.0271,0.0782,0.3383,0.04593,7.248,0.04668,0.006336,18.0,0.098,135.0,0.0169
0.098,0.0792,135.0,0.8891,0.0265,0.078,0.5846,0.0504,8.98,0.0651,0.005613,18.0,0.098,135.0,0.018799999999999997
0.098,0.078,135.0,0.8918,0.0261,0.0779,0.7687,0.05258,9.573,0.0803,0.005492,18.0,0.098,135.0,0.020000000000000004
0.098,0.0771,135.0,0.8938,0.0258,0.0778,0.6791,0.05145,9.791,0.06936,0.005255,18.0,0.098,135.0,0.020900000000000002
0.098,0.0761,135.0,0.896,0.0255,0.0777,0.8858,0.06086,9.842,0.09001,0.006184,18.0,0.098,135.0,0.021900000000000003
0.098,0.075,135.0,0.8984,0.0251,0.0775,0.8483,0.05367,9.703,0.08743,0.005531,18.0,0.098,135.0,0.023000000000000007
0.098,0.074,135.0,0.9006,0.0248,0.0774,0.8508,0.05592,9.428,0.09024,0.005931,18.0,0.098,135.0,0.024000000000000007
0.098,0.0731,135.0,0.9026,0.0245,0.0772,0.9183,0.0547,9.06,0.1014,0.006037,18.0,0.098,135.0,0.024900000000000005
0.098,0.0721,135.0,0.9048,0.0241,0.077,0.7886,0.05736,8.492,0.09286,0.006754,18.0,0.098,135.0,0.025900000000000006
0.098,0.0707,135.0,0.9079,0.0237,0.0768,0.7562,0.05468,7.349,0.1029,0.007441,18.0,0.098,135.0,0.027300000000000005
0.098,0.0699,135.0,0.9097,0.0234,0.0766,0.6841,0.05151,6.564,0.1042,0.007848,18.0,0.098,135.0,0.0281
0.098,0.069,135.0,0.9117,0.0231,0.0764,0.8383,0.06249,5.644,0.1485,0.01107,18.0,0.098,135.0,0.028999999999999998
0.098,0.068,135.0,0.9139,0.0228,0.0762,0.607,0.05766,4.667,0.1301,0.01236,18.0,0.098,135.0,0.03
0.098,0.067,135.0,0.9161,0.0224,0.076,0.5248,0.05453,3.821,0.1373,0.01427,18.0,0.098,135.0,0.031
0.098,0.0662,135.0,0.9179,0.0222,0.0758,0.6442,0.05571,3.272,0.1969,0.01703,18.0,0.098,135.0,0.03180000000000001
0.098,0.0651,135.0,0.9203,0.0218,0.0756,0.5796,0.05507,2.705,0.2143,0.02036,18.0,0.098,135.0,0.0329
0.098,0.0641,135.0,0.9225,0.0214,0.0753,0.5672,0.05258,2.351,0.2413,0.02237,18.0,0.098,135.0,0.0339
0.098,0.063,135.0,0.925,0.0211,0.075,0.5622,0.05253,2.089,0.2691,0.02514,18.0,0.098,135.0,0.035
0.098,0.0621,135.0,0.9269,0.0208,0.0747,0.6717,0.0583,1.938,0.3466,0.03009,18.0,0.098,135.0,0.0359
0.098,0.0612,135.0,0.9289,0.0205,0.0745,0.5772,0.05738,1.817,0.3176,0.03158,18.0,0.098,135.0,0.036800000000000006
0.098,0.0601,135.0,0.9314,0.0201,0.0741,0.5323,0.05225,1.689,0.3152,0.03094,18.0,0.098,135.0,0.0379
0.098,0.059,135.0,0.9338,0.0197,0.0738,0.5597,0.05484,1.567,0.3571,0.03499,18.0,0.098,135.0,0.03900000000000001
0.098,0.0582,135.0,0.9356,0.0195,0.0735,0.4851,0.05424,1.48,0.3278,0.03666,18.0,0.098,135.0,0.0398
0.098,0.0566,135.0,0.9391,0.0189,0.0729,0.505,0.0544,1.305,0.3871,0.0417,18.0,0.098,135.0,0.041400000000000006
0.098,0.0551,135.0,0.9424,0.0184,0.0724,0.3533,0.05577,1.146,0.3083,0.04867,18.0,0.098,135.0,0.0429
0.098,0.0524,135.0,0.9484,0.0175,0.0712,0.3657,0.05339,0.8911,0.4103,0.05991,18.0,0.098,135.0,0.0456
0.098,0.0502,135.0,0.9533,0.0168,0.0702,0.2537,0.05033,0.7202,0.3523,0.06988,18.0,0.098,135.0,0.0478
0.098,0.0475,135.0,0.9592,0.0159,0.0688,0.4253,0.0635,0.5512,0.7717,0.1152,18.0,0.098,135.0,0.0505
0.098,0.0448,135.0,0.9652,0.015,0.0673,0.1418,0.06726,0.4162,0.3408,0.1616,18.0,0.098,135.0,0.053200000000000004
0.098,0.0399,135.0,0.976,0.0134,0.0641,0.1145,0.0747,0.2316,0.4943,0.3225,18.0,0.098,135.0,0.058100000000000006
0.098,0.0347,135.0,0.9875,0.0116,0.06,0.1193,0.07471,0.09903,1.205,0.7544,18.0,0.098,135.0,0.0633
0.098,0.0296,135.0,0.9988,0.0099,0.0551,0.204,0.07982,0.03451,5.911,2.313,18.0,0.098,135.0,0.0684
