Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_fortran_qvcenter_nu,RT_fortran_qvcenter_nu,RL_fortran_qvdata_nu,RT_fortran_qvdata_nu,RL_fortran_qvcenter_ex,RT_fortran_qvcenter_ex,RL_fortran_qvdata_ex,RT_fortran_qvdata_ex,RL_fortran_q2center_nu,RT_fortran_q2center_nu,RL_fortran_q2data_nu,RT_fortran_q2data_nu,RL_fortran_q2center_ex,RT_fortran_q2center_ex,RL_fortran_q2data_ex,RT_fortran_q2data_ex,RL_fortran_qvcenter_w2,RT_fortran_qvcenter_w2,RL_fortran_qvdata_w2,RT_fortran_qvdata_w2,RL_fortran_q2center_w2,RT_fortran_q2center_w2,RL_fortran_q2data_w2,RT_fortran_q2data_w2,bc_qv_ex,bc_qv_nu,bc_qv_w2,bc_q2_ex,bc_q2_nu,bc_q2_w2
20.0,40.0,0.33,140.0,0.0078,1.667,82.54008416790600,3.0,1.0,0.005,1.667,82.54008458874530,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.0030566183108054200,4.01341260817504,0.0074,0.33740000000000000,0.32220000000000000,0.32960000000000000,1.0453513314967900,0.3755528829181370,0.39279315005542000,0.3928539900554200,0.6267806554572500,0.5022001312735800,0.06211333375781260,-0.00020203219083183900,-8251.160338044960,-408549.1714367840,1.83497899869296E-05,1.79473346048808E-05,3539.570313073130,3386.010240217510,5900.4637118929000,292156.4330488670,0.015153521078341700,0.7503136842373470,5644.479070442590,279481.57164591100,0.014496103483834600,0.7177622122153040,,,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79E-10,2.86E-14,5.98E-10,1.18E-14,2.63E-08,2.25E-13,2.44E-08,1.13E-13,0.0,0.0,0.0,0.0,,3.35E-17,,1.32E-17,1.0,1.0,1.0,1.0,1.0,1.0
20.0,40.0,0.33,140.0,0.0186,5.065,83.00077271402360,3.0,1.0,0.005,5.065,83.00077657757560,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.013856618310805400,4.01341260817504,0.0074,0.33740000000000000,0.3114,0.31880000000000000,1.0453513314967900,0.3629645181275850,0.37992250072108000,0.3802684607210800,0.6166591122500990,0.5353374774079210,0.06206934730491960,-0.00018431971768426900,-27479.42576971660,-450308.7014065410,1.83497899869296E-05,1.79473346048808E-05,3542.410938678280,3388.727628639530,17942.311404405500,294022.85886719500,0.04607929263471480,0.7551070232629200,17163.9054390592,281267.0247869670,0.04408019700777170,0.7223475978948820,,,"[0.322,0.438]",0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5E-05,0.000255,3.51E-05,0.000255,5.8E-05,0.000376,5.81E-05,0.000376,0.0,0.0,0.0,0.0,,0.000257,,0.000255,1.0,1.0,1.0,1.0,1.0,1.0
20.0,40.0,0.33,140.0,0.0287,36.56,88.57773291296190,3.0,1.0,0.005,36.56,88.57792153714150,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.02395661831080540,4.01341260817504,0.0074,0.33740000000000000,0.3013,0.30870000000000000,1.0453513314967900,0.35119206586975400,0.36788606013989100,0.36870975013989100,0.6072147479598060,0.566327032589109,0.061992180080421800,-0.0001677503343940950,-217942.93365824100,-528033.1227529280,1.83497899869296E-05,1.79473346048808E-05,3547.404140777860,3393.5042065699700,129693.09538683900,314221.6856423520,0.3330767123774680,0.8069814796176260,124066.51379219800,300589.5493455140,0.31862657303985200,0.7719715422968360,"[0.460,0.609]",0.57,"[0.322,0.438]",0.38,0.000338,0.00151,0.000162,0.000848,0.00045,0.00171,0.00024,0.00101,0.000134,0.000728,0.000162,0.000848,0.000201,0.000879,0.000239,0.00101,1.34E-09,2.35E-13,0.000162,0.000848,,0.0011,,0.000846,1.0,1.0,1.0,1.0,1.0,1.0
20.0,40.0,0.33,140.0,0.0389,114.5,90.00489347807710,3.0,1.0,0.005,114.5,90.00671422871740,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.034156618310805400,4.01341260817504,0.0074,0.33740000000000000,0.2911,0.29850000000000000,1.0453513314967900,0.3393030546786770,0.3557304468796810,0.3572436568796810,0.5976986338278520,0.5976234150493190,0.061875501215717300,-0.00015101342682227900,-758210.7260882840,-596005.9007468250,1.83497899869296E-05,1.79473346048808E-05,3554.977736987600,3400.7492312631500,407044.9508850800,319971.8652624950,1.0453694055667400,0.8217490423606120,389385.7869796300,306090.2642218320,1.0000172899478000,0.7860984317913390,"[0.460,0.609]",0.57,"[0.322,0.438]",0.38,0.00162,0.00286,0.000894,0.00186,0.00194,0.00312,0.00115,0.0021,0.000568,0.00136,0.000894,0.00186,0.000766,0.00157,0.00115,0.00209,0.00015,0.0088,0.000894,0.00186,,0.00246,,0.00186,1.4990255374522900,1.5535954692089400,4.46385546294921,0.745601528020323,0.7256372319022010,
20.0,40.0,0.33,140.0,0.0495,278.8,97.20020370349030,3.0,1.0,0.005,278.8,97.2101992385573,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.04475661831080540,4.01341260817504,0.0074,0.33740000000000000,0.2805,0.28790000000000000,1.0453513314967900,0.32694780775461600,0.34309814290338400,0.345548392903384,0.5878336439022390,0.630147106625616,0.061709036338587000,-0.00013361814222477900,-2086543.004998450,-727447.6510830060,1.83497899869296E-05,1.79473346048808E-05,3565.8327000390500,3411.1332645774800,994154.1567708880,346635.307222159,2.5531783102714400,0.8902258688416410,951023.9541642030,331596.94427884800,2.4424116881505,0.8516044721222780,"[0.460,0.609]",0.57,"[0.322,0.438]",0.38,0.00292,0.00474,0.0021,0.00361,0.00285,0.00509,0.00205,0.00394,0.00113,0.00224,0.0021,0.00361,0.00111,0.00251,0.00204,0.00393,0.00163,0.00287,0.0021,0.00361,,0.00461,,0.00361,1.2983254664872900,1.3187300469275100,0.7919633984068250,0.6326081648445370,0.6146164951670280,
20.0,40.0,0.33,140.0,0.0591,521.7,95.91760031401950,3.0,1.0,0.005,521.7,95.95306312072580,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.05435661831080540,4.01341260817504,0.0074,0.33740000000000000,0.27090000000000000,0.27830000000000000,1.0453513314967900,0.31575815016301500,0.3316575657173040,0.33515037571730400,0.5789217353989260,0.6596025254116960,0.0615147668673913,-0.00011786378317891800,-4426296.06762286,-813800.4544484680,1.83497899869296E-05,1.79473346048807E-05,3578.5753380232600,3423.3230782796100,1866942.7538467400,343375.2652916190,4.794666615007110,0.881853456685094,1785947.6499384700,328478.3354128000,4.586655673114090,0.8435952871676280,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00181,0.00696,0.00158,0.00609,0.00159,0.00739,0.00137,0.00652,0.00366,0.0146,0.00158,0.00609,0.00349,0.0149,0.00137,0.0065,0.00256,0.0057,0.00158,0.00609,,0.00225,,0.00609,1.134480086577160,1.1433084154089500,0.9555729423871930,2.3045496703931400,2.4009872522840400,
20.0,40.0,0.33,140.0,0.0692,910.6,107.68985188958100,3.0,1.0,0.005,910.6,107.78605665391000,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.06445661831080540,4.01341260817504,0.0074,0.33740000000000000,0.26080000000000000,0.26820000000000000,1.0453513314967900,0.3039856979051830,0.31962112513611500,0.32440976513611500,0.5695698070790930,0.6905920805928850,0.061261539927533000,-0.00010129065381088600,-8989970.60182999,-1063176.5897241000,1.83497899869296E-05,1.79473346048808E-05,3595.3069409458700,3439.3288003928100,3273886.5004253100,387523.9576249890,8.407967664015630,0.9952357555214550,3131852.805637690,370711.6889305650,8.043197928467440,0.9520586290318550,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00112,0.0099,0.00112,0.00996,0.00113,0.0104,0.00113,0.0105,0.00217,0.02,0.00112,0.00996,0.00217,0.0203,0.00113,0.0105,0.00112,0.00998,0.00112,0.00996,,0.00676,,0.00996,0.9905762258406580,0.9940344127191820,1.0020629603758100,1.9389736418502000,2.013115176003930,
20.0,40.0,0.33,140.0,0.0803,1272.0,140.01146381636100,3.0,1.0,0.005,1272.0,140.15584040631400,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.07555661831080540,4.01341260817504,0.0074,0.33740000000000000,0.24970000000000000,0.25710000000000000,1.0453513314967900,0.2910476563148940,0.3063929577647100,0.3128410477647100,0.5593219535872970,0.72464990856429,0.06091993212294100,-8.30813291327876E-05,-15310299.116266900,-1685233.7977475400,1.83497899869296E-05,1.79473346048808E-05,3618.099405284010,3461.1324406153800,4602222.443521260,507097.762821164,11.81938881592470,1.3023241922837400,4402560.464462760,485097.92597200400,11.306618607354800,1.2458243970656300,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00143,0.0139,0.00165,0.0161,0.0015,0.0145,0.00172,0.0167,0.00266,0.0265,0.00165,0.0161,0.0027,0.0269,0.00171,0.0167,0.00171,0.0164,0.00165,0.0161,,0.0142,,0.0161,0.867640515049252,0.8627283521123590,1.0211751002646300,1.6155174999978000,1.650789022767780,
20.0,40.0,0.33,140.0,0.0903,1778.0,190.25840323097400,3.0,1.0,0.005,1778.0,190.46598672728900,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.08555661831080540,4.01341260817504,0.0074,0.33740000000000000,0.23970000000000000,0.24710000000000000,1.0453513314967900,0.27939176299030900,0.2944756898625430,0.3026297798625430,0.5501179690416800,0.755332636466457,0.06054987556348050,-6.66834495706286E-05,-26663287.689051100,-2853157.7843683600,1.83497899869296E-05,1.79473346048808E-05,3643.0812876843800,3485.030513586310,6477398.529502820,693883.0721865280,16.635200204994,1.7820246464849200,6196384.253156460,663779.775544928,15.91350171350990,1.7047136142576400,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00192,0.0182,0.00246,0.0236,0.00201,0.0189,0.00254,0.0242,0.00336,0.0328,0.00246,0.0236,0.00339,0.0331,0.00253,0.0242,0.00256,0.0235,0.00246,0.0236,,0.0231,,0.0236,0.7796566872060340,0.769856075523603,1.000873982506310,1.3714789792259000,1.3936543093241000,
20.0,40.0,0.33,140.0,0.1,2207.0,233.58228742779200,3.0,1.0,0.005,2207.0,233.84280238014600,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.09525661831080540,4.01341260817504,0.0074,0.33740000000000000,0.23,0.2374,1.0453513314967900,0.26808554646546100,0.2829159399974410,0.2929159399974410,0.5412170913759480,0.7850948825315590,0.06012905468585280,-5.07865014731449E-05,-43456429.09006100,-4599298.64535574,1.83497899869296E-05,1.79473346048808E-05,3671.865227573590,3512.565696277470,8103806.557254910,858639.2547780190,20.812127567643400,2.2051500833306800,7752232.491684370,821388.205961891,19.909218021316900,2.1094822543280600,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00249,0.0229,0.00343,0.0324,0.00259,0.0237,0.0035,0.0329,0.00404,0.0388,0.00343,0.0324,0.00408,0.0391,0.00349,0.0329,0.00352,0.0311,0.00343,0.0324,,0.0329,,0.0324,0.7181370218136570,0.7046017960208450,0.9673767527299550,1.1909234290126200,1.2000221315950100,
20.0,40.0,0.33,140.0,0.11,2694.0,278.82098199382400,3.0,1.0,0.005,2694.0,279.14616404314100,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.10525661831080500,4.01341260817504,0.0074,0.33740000000000000,0.22000000000000000,0.22740000000000000,1.0453513314967900,0.2564296531408760,0.2709986720952750,0.2830986720952750,0.5320701759122330,0.8157776104337260,0.0596254846738975,-3.4410239130301E-05,-78290650.34388890,-8102849.298373500,1.83497899869296E-05,1.79473346048808E-05,3706.8451128153200,3546.0280205581000,9986240.73392448,1034751.5939444600,25.646579123926600,2.657440305595030,9552999.487383520,989860.1195282860,24.533932613071400,2.5421504000860400,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00315,0.0282,0.00451,0.0423,0.00325,0.029,0.00456,0.0427,0.00472,0.0447,0.00451,0.0423,0.00476,0.0449,0.00456,0.0427,0.0045,0.0388,0.00451,0.0423,,0.0428,,0.0423,0.6757286604957100,0.6632867658192200,0.9269008916535820,1.0524350693639000,1.0576253579838000,
20.0,40.0,0.33,140.0,0.121,3114.0,328.2944257827110,3.0,1.0,0.005,3114.0,328.6634371207120,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.11625661831080500,4.01341260817504,0.0074,0.33740000000000000,0.20900000000000000,0.2164,1.0453513314967900,0.2436081704838320,0.2578896774028910,0.27253067740289100,0.5220447082414410,0.8495286111261090,0.05898183896149280,-1.64150309305178E-05,-189704181.0753240,-19999622.7343298,1.83497899869296E-05,1.79473346048808E-05,3752.4279424753400,3589.6332930503100,11685060.612868200,1233285.8651217400,30.009473991323500,3.1673143443073200,11178118.074558700,1179781.2160968500,28.707548445319800,3.0299041565022900,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00391,0.0342,0.00561,0.053,0.00401,0.0349,0.00563,0.0532,0.00538,0.0502,0.00561,0.053,0.00541,0.0505,0.00563,0.0532,0.00544,0.046,0.00561,0.053,,0.0519,,0.053,0.6507924148984390,0.6401035456641700,0.8795553030617360,0.9480321176969090,0.9459586279466730,
20.0,40.0,0.33,140.0,0.131,3359.0,356.3113315627220,3.0,1.0,0.005,3359.0,356.706934366295,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.12625661831080500,4.01341260817504,0.0074,0.33740000000000000,0.199,0.2064,1.0453513314967900,0.23195227715924700,0.24597240950072400,0.26313340950072400,0.5129653102313290,0.880211339028276,0.05830709968730940,-7.70920278267249E-08,-43571301659.74910,-4621895954.83961,1.83497899869296E-05,1.79473346048808E-05,3801.29708991871,3636.382310314580,12768556.925036900,1355949.0315604200,32.7921000706368,3.4823368525244500,12214608.180346700,1297122.7860961400,31.369453582350600,3.331259785682070,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.00459,0.0394,0.00637,0.0611,0.00467,0.0401,0.00637,0.0612,0.00587,0.0543,0.00637,0.0611,0.00589,0.0545,0.00637,0.0612,0.00604,0.0508,0.00637,0.0611,,0.0573,,0.0611,0.6476219743688120,0.6373492685552920,0.8444082002986450,0.886782362446132,0.8849607506481120,
20.0,40.0,0.33,140.0,0.141,3552.0,376.1429515490090,3.0,1.0,0.005,3552.0,376.5619970204110,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.1362566183108050,4.01341260817504,0.0074,0.33740000000000000,0.18900000000000000,0.19640000000000000,1.0453513314967900,0.22029638383466100,0.2340551415985570,0.2539361415985570,0.5039207691676910,0.9108940669304430,0.057538561487198300,1.62358347660587E-05,218775323.3006240,23167453.78164000,1.83497899869296E-05,1.79473346048808E-05,3858.3608273659000,3690.9704049846200,13704897.658803700,1452912.0583782300,35.19680243615520,3.731356479192410,13110326.878505400,1389879.186644240,33.669830779053600,3.5694759902870800,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.0052,0.0442,0.00681,0.0668,0.00527,0.0447,0.00681,0.0668,0.00623,0.0573,0.00681,0.0668,0.00625,0.0574,0.00681,0.0668,0.00639,0.0536,0.00681,0.0668,,0.0598,,0.0668,0.6582234605881450,0.6508434218577010,0.8163073910897780,0.8521353105375090,0.8506364414308440,
20.0,40.0,0.33,140.0,0.151,3520.0,377.1085917875650,3.0,1.0,0.005,3520.0,377.5190723658870,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.14625661831080500,4.01341260817504,0.0074,0.33740000000000000,0.17900000000000000,0.1864,1.0453513314967900,0.20864049051007600,0.22213787369639000,0.2449388736963900,0.4949129960875850,0.9415767948326100,0.056667177337635300,3.25186325085671E-05,108245634.22439900,11596692.809521300,1.83497899869296E-05,1.79473346048807E-05,3924.9395385743600,3754.6606775297600,13815787.175781700,1481739.533694790,35.48158795725030,3.8053909578664100,13216405.58490480,1417456.0160297100,33.942261217045500,3.64029857064195,"[0.460,0.609]",0.57,"[0.206,0.322]",0.265,0.0057,0.0482,0.00692,0.0692,0.00576,0.0486,0.00693,0.0693,0.00648,0.0592,0.00692,0.0692,0.00649,0.0592,0.00693,0.0693,0.00649,0.0544,0.00692,0.0692,,0.0595,,0.0692,0.685516372076847,0.6808382255234630,0.8004584793869930,0.8423624038751000,0.8435649884884150,
20.0,40.0,0.33,140.0,0.162,3307.0,363.9594139461160,3.0,1.0,0.005,3307.0,364.33482022035700,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.15725661831080500,4.01341260817504,0.0074,0.33740000000000000,0.168,0.1754,1.0453513314967900,0.19581900785303200,0.20902887900400700,0.23527287900400700,0.4850493572864590,0.9753277955249930,0.05557792097569300,5.03880247774131E-05,65630673.45085520,7223133.185987950,1.83497899869296E-05,1.79473346048808E-05,4011.110500975210,3837.093214615130,13264742.426725000,1461387.223256790,34.06639948602720,3.753122326064890,12689267.26073220,1397986.666515550,32.58846902433200,3.5902975516288700,"[0.460,0.609]",0.57,"[0.145,0.206]",0.16,0.00612,0.0515,0.00673,0.068,0.00616,0.0518,0.00675,0.0682,0.00635,0.0627,0.00673,0.068,0.00639,0.0636,0.00674,0.0682,0.00637,0.053,0.00673,0.068,,0.0774,,0.068,0.7358328646340530,0.7337169617619320,0.7934273239563470,0.9642691619078390,0.9534789281754670,
20.0,40.0,0.33,140.0,0.172,3219.0,354.06107523985200,3.0,1.0,0.005,3219.0,354.4267117825630,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.1672566183108050,4.01341260817504,0.0074,0.33740000000000000,0.15800000000000000,0.16540000000000000,1.0453513314967900,0.18416311452844700,0.19711161110184000,0.22669561110184000,0.4761256253362550,1.0060105234271600,0.054456811182813000,6.65879772253713E-05,48342060.14555880,5317192.231887590,1.83497899869296E-05,1.79473346048808E-05,4103.412663309990,3925.390956774810,13208885.363194900,1454359.057343890,33.922947847154800,3.7350726497168300,12635833.489858100,1391263.4092707100,32.45124086519530,3.573030939147280,"[0.460,0.609]",0.57,"[0.145,0.206]",0.16,0.00636,0.0534,0.00631,0.0635,0.00639,0.0536,0.00635,0.0639,0.00586,0.0565,0.00631,0.0635,0.00596,0.0575,0.00634,0.0639,0.00613,0.0503,0.00631,0.0635,,0.0685,,0.0635,0.8043098157825830,0.8063474754819340,0.8050343406942940,0.9272020569883090,0.9168081447246110,
20.0,40.0,0.33,140.0,0.182,3093.0,349.2571187535050,3.0,1.0,0.005,3093.0,349.5993438566500,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.1772566183108050,4.01341260817504,0.0074,0.33740000000000000,0.14800000000000000,0.1554,1.0453513314967900,0.17250722120386200,0.18519434319967300,0.21831834319967300,0.46724548494305800,1.036693251329330,0.05319835864085920,8.27375556874434E-05,37383265.36602540,4221264.646406630,1.83497899869296E-05,1.79473346048808E-05,4211.670932623060,4028.9525690779700,13026698.194603100,1472397.3945851400,33.45505629925940,3.781398555094840,12461550.296158200,1408519.1745792200,32.003648238871800,3.617347049896080,"[0.460,0.609]",0.57,"[0.145,0.206]",0.16,0.00648,0.0543,0.00583,0.0569,0.00648,0.0544,0.00583,0.0574,0.00551,0.0509,0.00583,0.0569,0.0055,0.0517,0.00589,0.0574,0.00581,0.0466,0.00583,0.0569,,0.0586,,0.0569,0.8971740513300890,0.9033407381563300,0.8294272443604360,0.9223216510816770,0.9161910864476470,
20.0,40.0,0.33,140.0,0.193,2519.0,372.89216269586600,3.0,1.0,0.005,2519.0,373.10480970499400,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.18825661831080500,4.01341260817504,0.0074,0.33740000000000000,0.137,0.1444,1.0453513314967900,0.15968573854681800,0.1720853485072900,0.2093343485072900,0.4575307077205740,1.0704442520217100,0.051639113186132500,0.00010043404844720800,25081135.719865900,3712806.249086670,1.83497899869296E-05,1.79473346048808E-05,4353.1451953667100,4164.289138211220,10965572.747128700,1624179.4097355100,28.161691330256000,4.171203844678820,10489844.33915410,1553716.3064688700,26.939929650190100,3.9902410978960400,"[0.340,0.460]",0.38,"[0.145,0.206]",0.16,0.00461,0.0301,0.00527,0.0483,0.00469,0.0309,0.00526,0.049,0.00505,0.0451,0.00527,0.0483,0.00514,0.0459,0.00525,0.0489,0.00601,0.0457,0.00527,0.0483,,0.0484,,0.0483,0.7003564474876800,0.6920810630580710,0.9573444831298900,0.9515171189538750,0.9464071293555710,
20.0,40.0,0.33,140.0,0.204,2298.0,284.4754295189660,3.0,1.0,0.005,2298.0,284.7073762655260,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.1992566183108050,4.01341260817504,0.0074,0.33740000000000000,0.12600000000000000,0.13340000000000000,1.0453513314967900,0.14686425588977400,0.158976353814906,0.20059235381490600,0.44787537754927500,1.104195252714090,0.04987693517646770,0.00011804722685825800,19466785.126255100,2409844.238531260,1.83497899869296E-05,1.79473346048808E-05,4523.708613460590,4327.452864084770,10395482.393732400,1287933.210328130,26.697590098799000,3.3076591947961500,9944486.681666800,1232057.7508463100,25.539346719511100,3.1641603115959800,"[0.340,0.460]",0.38,"[0.145,0.206]",0.16,0.00431,0.0279,0.00475,0.0402,0.00437,0.0283,0.00474,0.0409,0.00479,0.0405,0.00475,0.0402,0.00475,0.041,0.00486,0.0409,0.00515,0.0359,0.00475,0.0402,,0.0403,,0.0402,0.7717876109411110,0.7739940843865330,0.9115875510690550,1.0008934025720700,1.006146706292840,
20.0,40.0,0.33,140.0,0.213,2074.0,266.483826901371,3.0,1.0,0.005,2074.0,266.685520604325,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.2082566183108050,4.01341260817504,0.0074,0.33740000000000000,0.11700000000000000,0.12440000000000000,1.0453513314967900,0.13637395189764700,0.14825081270295600,0.1936198127029560,0.44002251385918400,1.1318097078260400,0.048268464956789300,0.0001323862969978000,15666273.98026300,2012926.057640240,1.83497899869296E-05,1.79473346048808E-05,4690.294276073550,4486.811404695640,9727670.32857654,1250833.57080216,24.98252079241310,3.2123802138539400,9305646.85333875,1196567.6353146800,23.898683667090100,3.07301489658438,"[0.340,0.460]",0.38,"[0.100,0.145]",0.12,0.00406,0.0275,0.00435,0.035,0.00412,0.0275,0.00447,0.0357,0.00418,0.0302,0.00435,0.035,0.00416,0.0303,0.00444,0.0355,0.00461,0.0306,0.00435,0.035,,0.0324,,0.035,0.8605841342893550,0.8777296870224210,0.8985363547311850,0.9009379325637660,0.9109155370430590,
20.0,40.0,0.33,140.0,0.224,2046.0,266.32224841345900,3.0,1.0,0.005,2046.0,266.5186539437720,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.21925661831080500,4.01341260817504,0.0074,0.33740000000000000,0.10600000000000000,0.11340000000000000,1.0453513314967900,0.12355246924060400,0.13514181801057200,0.18531781801057200,0.43048556074573800,1.1655607085184300,0.04607734863903910,0.0001498107662935800,13657229.387576300,1777724.3585521500,1.83497899869296E-05,1.79473346048808E-05,4935.981256050050,4721.83954554539,10099017.649878400,1315531.0802541500,25.936211847133400,3.3785358112895900,9660883.710185870,1258458.3198172300,24.810999963042700,3.231962029887150,"[0.340,0.460]",0.38,"[0.100,0.145]",0.12,0.0037,0.0287,0.00411,0.0314,0.00376,0.0282,0.00408,0.0316,0.0039,0.03,0.00411,0.0314,0.00403,0.03,0.00406,0.0315,0.00412,0.0276,0.00411,0.0314,,0.03,,0.0314,0.9966814204594940,1.0204242957054000,0.9095429931811590,0.984984669737757,0.9877139215988410,
20.0,40.0,0.33,140.0,0.235,2372.0,300.2214515986490,3.0,1.0,0.005,2372.0,300.4556200173330,2.443460952792060,0.8830222215594890,0.11697777844051100,7.548632170413030,0.004743381689194580,0.2302566183108050,4.01341260817504,0.0074,0.33740000000000000,0.09500000000000000,0.10240000000000000,1.0453513314967900,0.11073098658356000,0.12203282331818900,0.1772578233181890,0.4210199797137760,1.1993117092108100,0.04361210590962860,0.00016710746141551800,14194458.94221300,1796577.178873780,1.83497899869296E-05,1.79473346048808E-05,5241.984620546510,5014.567315890610,12433987.51993630,1574983.739287630,31.932861749733000,4.04485993926805,11894553.673292500,1506654.9320145700,30.547492300038400,3.8693784734328700,"[0.340,0.460]",0.38,"[0.100,0.145]",0.12,0.00354,0.0315,0.00396,0.031,0.00359,0.0306,0.00392,0.0308,0.00386,0.0309,0.00396,0.031,0.0038,0.0306,0.00387,0.0307,0.00377,0.0282,0.00396,0.031,,0.0308,,0.031,1.1061025723525900,1.1309582446132100,0.9460199252945100,1.001852286595080,1.00182719351738,
