Z,A,E0,ThetaDeg,nu,cross,error
6,12,0.4,149,0.326,444.414,42.5671
6,12,0.4,149,0.33,530.035,46.4871
6,12,0.4,149,0.334,493.34,44.8491
6,12,0.4,149,0.338,542.266,47.0204
6,12,0.4,149,0.342,631.964,50.7606
6,12,0.4,149,0.346,750.203,55.3057
6,12,0.4,149,0.35,872.518,59.6441
6,12,0.4,149,0.354,872.518,59.6441
6,12,0.4,149,0.358,1084.53,66.4969
6,12,0.4,149,0.362,1092.69,66.7465
6,12,0.4,149,0.366,1137.54,68.1025
6,12,0.4,149,0.37,1565.64,79.8963
6,12,0.4,149,0.374,1475.94,77.5738
6,12,0.4,149,0.378,1675.72,82.6574
6,12,0.4,149,0.382,2169.06,94.0409
6,12,0.4,149,0.386,1369.94,74.7361
6,12,0.4,149,0.39,0,0
6,12,0.4,149,0.394,0,0
6,12,0.4,97.3333,0.002,0,0
6,12,0.4,97.3333,0.006,0,0
6,12,0.4,97.3333,0.01,0,0
6,12,0.4,97.3333,0.014,0,0
6,12,0.4,97.3333,0.018,0,0
6,12,0.4,97.3333,0.022,0,0
6,12,0.4,97.3333,0.026,0,0
6,12,0.4,97.3333,0.03,0,0
6,12,0.4,97.3333,0.034,0,0
6,12,0.4,97.3333,0.038,0,0
6,12,0.4,97.3333,0.042,0,0
6,12,0.4,97.3333,0.046,0,0
6,12,0.4,97.3333,0.05,0,0
6,12,0.4,97.3333,0.054,0,0
6,12,0.4,97.3333,0.058,2.11723,2.11723
6,12,0.4,97.3333,0.062,6.35168,3.66714
6,12,0.4,97.3333,0.066,6.35168,3.66714
6,12,0.4,97.3333,0.07,59.2823,11.2033
6,12,0.4,97.3333,0.074,88.9235,13.7212
6,12,0.4,97.3333,0.078,182.081,19.6343
6,12,0.4,97.3333,0.082,258.302,23.3855
6,12,0.4,97.3333,0.086,313.349,25.7572
6,12,0.4,97.3333,0.09,427.68,30.0914
6,12,0.4,97.3333,0.094,520.837,33.2074
6,12,0.4,97.3333,0.098,711.388,38.8094
6,12,0.4,97.3333,0.102,772.787,40.4495
6,12,0.4,97.3333,0.106,946.4,44.7632
6,12,0.4,97.3333,0.11,1012.03,46.2893
6,12,0.4,97.3333,0.114,1221.64,50.8575
6,12,0.4,97.3333,0.118,1454.53,55.4939
6,12,0.4,97.3333,0.122,1568.86,57.6337
6,12,0.4,97.3333,0.126,1782.7,61.436
6,12,0.4,97.3333,0.13,1854.69,62.6642
6,12,0.4,97.3333,0.134,2034.65,65.634
6,12,0.4,97.3333,0.138,2220.97,68.5733
6,12,0.4,97.3333,0.142,2170.16,67.7843
6,12,0.4,97.3333,0.146,2276.02,69.4179
6,12,0.4,97.3333,0.15,2453.86,72.079
6,12,0.4,97.3333,0.154,2375.53,70.9192
6,12,0.4,97.3333,0.158,2468.68,72.2964
6,12,0.4,97.3333,0.162,2335.3,70.3161
6,12,0.4,97.3333,0.166,2278.13,69.4502
6,12,0.4,97.3333,0.17,2210.38,68.4097
6,12,0.4,97.3333,0.174,1985.96,64.8438
6,12,0.4,97.3333,0.178,1884.33,63.1629
6,12,0.4,97.3333,0.182,1793.29,61.6182
6,12,0.4,97.3333,0.186,1706.48,60.1083
6,12,0.4,97.3333,0.19,1617.56,58.5213
6,12,0.4,97.3333,0.194,1592.15,58.0599
6,12,0.4,97.3333,0.198,1391.02,54.2687
6,12,0.4,97.3333,0.202,1365.61,53.7709
6,12,0.4,97.3333,0.206,1291.51,52.2916
6,12,0.4,97.3333,0.21,1187.76,50.1474
6,12,0.4,97.3333,0.214,1043.79,47.01
6,12,0.4,97.3333,0.218,870.18,42.9228
6,12,0.4,97.3333,0.222,766.436,40.283
6,12,0.4,97.3333,0.226,662.692,37.4575
6,12,0.4,97.3333,0.23,637.285,36.7325
6,12,0.4,97.3333,0.234,624.582,36.3645
6,12,0.4,97.3333,0.238,412.859,29.5654
6,12,0.4,97.3333,0.242,467.907,31.4748
6,12,0.4,97.3333,0.246,404.39,29.2606
6,12,0.4,97.3333,0.25,351.459,27.2785
6,12,0.4,97.3333,0.254,336.639,26.6972
6,12,0.4,97.3333,0.258,387.452,28.6413
6,12,0.4,97.3333,0.262,347.225,27.1137
6,12,0.4,97.3333,0.266,357.811,27.5239
6,12,0.4,97.3333,0.27,389.569,28.7194
6,12,0.4,97.3333,0.274,374.749,28.1679
6,12,0.4,97.3333,0.278,448.852,30.8273
6,12,0.4,97.3333,0.282,404.39,29.2606
6,12,0.4,97.3333,0.286,423.445,29.9421
6,12,0.4,97.3333,0.29,518.72,33.1398
6,12,0.4,97.3333,0.294,508.134,32.7999
6,12,0.4,97.3333,0.298,522.955,33.2748
6,12,0.4,97.3333,0.302,571.651,34.7896
6,12,0.4,97.3333,0.306,569.534,34.7251
6,12,0.4,97.3333,0.31,709.271,38.7516
6,12,0.4,97.3333,0.314,779.139,40.6154
6,12,0.4,97.3333,0.318,872.297,42.975
6,12,0.4,97.3333,0.322,965.455,45.2116
6,12,0.4,97.3333,0.326,1024.74,46.579
6,12,0.4,97.3333,0.33,1172.94,49.8336
6,12,0.4,97.3333,0.334,1395.25,54.3513
6,12,0.4,97.3333,0.338,1484.18,56.0565
6,12,0.4,97.3333,0.342,1556.16,57.3999
6,12,0.4,97.3333,0.346,1757.3,60.9967
6,12,0.4,97.3333,0.35,1858.92,62.7356
6,12,0.4,97.3333,0.354,1977.49,64.7054
6,12,0.4,97.3333,0.358,2134.16,67.2198
6,12,0.4,97.3333,0.362,2462.33,72.2033
6,12,0.4,97.3333,0.366,2589.37,74.0424
6,12,0.4,97.3333,0.37,2834.96,77.4743
6,12,0.4,97.3333,0.374,3169.49,81.9178
6,12,0.4,97.3333,0.378,1431.24,55.0479
6,12,0.4,97.3333,0.382,0,0
6,12,0.4,97.3333,0.386,0,0
6,12,0.4,97.3333,0.39,0,0
6,12,0.4,97.3333,0.394,0,0
6,12,0.56,115.2,0.0028,0,0
6,12,0.56,115.2,0.0084,0,0
6,12,0.56,115.2,0.014,0,0
6,12,0.56,115.2,0.0196,0,0
6,12,0.56,115.2,0.0252,0,0
6,12,0.56,115.2,0.0308,0,0
6,12,0.56,115.2,0.0364,0,0
6,12,0.56,115.2,0.042,0,0
6,12,0.56,115.2,0.0476,0,0
6,12,0.56,115.2,0.0532,0,0
6,12,0.56,115.2,0.0588,0,0
6,12,0.56,115.2,0.0644,0,0
6,12,0.56,115.2,0.07,0,0
6,12,0.56,115.2,0.0756,0,0
6,12,0.56,115.2,0.0812,0,0
6,12,0.56,115.2,0.0868,0,0
6,12,0.56,115.2,0.0924,0,0
6,12,0.56,115.2,0.098,0,0
6,12,0.56,115.2,0.1036,0,0
6,12,0.56,115.2,0.1092,0,0
6,12,0.56,115.2,0.1148,0,0
6,12,0.56,115.2,0.1204,0,0
6,12,0.56,115.2,0.126,0,0
6,12,0.56,115.2,0.1316,0,0
6,12,0.56,115.2,0.1372,0,0
6,12,0.56,115.2,0.1428,0,0
6,12,0.56,115.2,0.1484,0,0
6,12,0.56,115.2,0.154,0,0
6,12,0.56,115.2,0.1596,0,0
6,12,0.56,115.2,0.1652,0,0
6,12,0.56,115.2,0.1708,1.89401,1.89401
6,12,0.56,115.2,0.1764,5.68204,3.28053
6,12,0.56,115.2,0.182,11.3641,4.63937
6,12,0.56,115.2,0.1876,24.6222,6.82897
6,12,0.56,115.2,0.1932,47.3504,9.47007
6,12,0.56,115.2,0.1988,39.7743,8.67946
6,12,0.56,115.2,0.2044,49.2444,9.65761
6,12,0.56,115.2,0.21,85.2306,12.7054
6,12,0.56,115.2,0.2156,104.171,14.0464
6,12,0.56,115.2,0.2212,147.733,16.7275
6,12,0.56,115.2,0.2268,185.613,18.7498
6,12,0.56,115.2,0.2324,189.401,18.9401
6,12,0.56,115.2,0.238,227.282,20.7479
6,12,0.56,115.2,0.2436,238.646,21.2603
6,12,0.56,115.2,0.2492,227.282,20.7479
6,12,0.56,115.2,0.2548,295.466,23.6562
6,12,0.56,115.2,0.2604,284.102,23.1968
6,12,0.56,115.2,0.266,361.757,26.1758
6,12,0.56,115.2,0.2716,346.605,25.6217
6,12,0.56,115.2,0.2772,339.029,25.3402
6,12,0.56,115.2,0.2828,386.379,27.0519
6,12,0.56,115.2,0.2884,365.545,26.3125
6,12,0.56,115.2,0.294,369.333,26.4485
6,12,0.56,115.2,0.2996,325.77,24.8398
6,12,0.56,115.2,0.3052,320.088,24.6222
6,12,0.56,115.2,0.3108,333.346,25.1269
6,12,0.56,115.2,0.3164,308.724,24.1812
6,12,0.56,115.2,0.322,318.194,24.5492
6,12,0.56,115.2,0.3276,282.208,23.1194
6,12,0.56,115.2,0.3332,272.738,22.7282
6,12,0.56,115.2,0.3388,314.406,24.4027
6,12,0.56,115.2,0.3444,339.029,25.3402
6,12,0.56,115.2,0.35,297.36,23.7319
6,12,0.56,115.2,0.3556,287.89,23.351
6,12,0.56,115.2,0.3612,303.042,23.9576
6,12,0.56,115.2,0.3668,339.029,25.3402
6,12,0.56,115.2,0.3724,363.651,26.2442
6,12,0.56,115.2,0.378,346.605,25.6217
6,12,0.56,115.2,0.3836,361.757,26.1758
6,12,0.56,115.2,0.3892,367.439,26.3806
6,12,0.56,115.2,0.3948,411.001,27.9006
6,12,0.56,115.2,0.4004,481.08,30.1856
6,12,0.56,115.2,0.406,471.61,29.887
6,12,0.56,115.2,0.4116,464.033,29.646
6,12,0.56,115.2,0.4172,562.522,32.6408
6,12,0.56,115.2,0.4228,568.204,32.8053
6,12,0.56,115.2,0.4284,598.508,33.6687
6,12,0.56,115.2,0.434,570.098,32.8599
6,12,0.56,115.2,0.4396,609.873,33.9869
6,12,0.56,115.2,0.4452,681.845,35.9364
6,12,0.56,115.2,0.4508,657.223,35.2816
6,12,0.56,115.2,0.4564,702.679,36.4813
6,12,0.56,115.2,0.462,774.652,38.3041
6,12,0.56,115.2,0.4676,687.527,36.0858
6,12,0.56,115.2,0.4732,706.467,36.5795
6,12,0.56,115.2,0.4788,672.375,35.686
6,12,0.56,115.2,0.4844,696.997,36.3335
6,12,0.56,115.2,0.49,725.407,37.0666
6,12,0.56,115.2,0.4956,638.283,34.7695
6,12,0.56,115.2,0.5012,700.785,36.4321
6,12,0.56,115.2,0.5068,615.555,34.1448
6,12,0.56,115.2,0.5124,662.905,35.4338
6,12,0.56,115.2,0.518,664.799,35.4843
6,12,0.56,115.2,0.5236,581.462,33.1858
6,12,0.56,115.2,0.5292,570.098,32.8599
6,12,0.56,115.2,0.5348,475.398,30.0068
6,12,0.56,115.2,0.5404,518.96,31.3515
6,12,0.56,115.2,0.546,335.241,25.1982
6,12,0.56,115.2,0.5516,0,0
6,12,0.68,44,0.0034,0,0
6,12,0.68,44,0.0102,0,0
6,12,0.68,44,0.017,0,0
6,12,0.68,44,0.0238,0,0
6,12,0.68,44,0.0306,0,0
6,12,0.68,44,0.0374,0,0
6,12,0.68,44,0.0442,0,0
6,12,0.68,44,0.051,51.6172,10.5363
6,12,0.68,44,0.0578,658.119,37.6222
6,12,0.68,44,0.0646,1499.05,56.7806
6,12,0.68,44,0.0714,2402.35,71.8803
6,12,0.68,44,0.0782,3630.41,88.3628
6,12,0.68,44,0.085,4383.16,97.0924
6,12,0.68,44,0.0918,5596.17,109.708
6,12,0.68,44,0.0986,6938.21,122.156
6,12,0.68,44,0.1054,7768.39,129.258
6,12,0.68,44,0.1122,9200.77,140.671
6,12,0.68,44,0.119,9820.17,145.329
6,12,0.68,44,0.1258,10499.8,150.273
6,12,0.68,44,0.1326,10418.1,149.687
6,12,0.68,44,0.1394,10241.7,148.415
6,12,0.68,44,0.1462,9736.3,144.707
6,12,0.68,44,0.153,9147,140.259
6,12,0.68,44,0.1598,8762.02,137.276
6,12,0.68,44,0.1666,7779.14,129.347
6,12,0.68,44,0.1734,7041.45,123.062
6,12,0.68,44,0.1802,6430.64,117.603
6,12,0.68,44,0.187,5723.06,110.944
6,12,0.68,44,0.1938,5150.97,105.253
6,12,0.68,44,0.2006,4589.63,99.3529
6,12,0.68,44,0.2074,3929.36,91.929
6,12,0.68,44,0.2142,3357.27,84.9737
6,12,0.68,44,0.221,2931.43,79.4019
6,12,0.68,44,0.2278,2606.67,74.8746
6,12,0.68,44,0.2346,2258.25,69.6912
6,12,0.68,44,0.2414,1916.29,64.1981
6,12,0.68,44,0.2482,1673.26,59.9892
6,12,0.68,44,0.255,1479.69,56.4128
6,12,0.68,44,0.2618,1378.61,54.4518
6,12,0.68,44,0.2686,1331.29,53.5092
6,12,0.68,44,0.2754,1169.99,50.1629
6,12,0.68,44,0.2822,1273.22,52.3292
6,12,0.68,44,0.289,1210.85,51.0314
6,12,0.68,44,0.2958,1393.66,54.7483
6,12,0.68,44,0.3026,1490.45,56.6174
6,12,0.68,44,0.3094,1516.26,57.1055
6,12,0.68,44,0.3162,1750.68,61.3614
6,12,0.68,44,0.323,1858.22,63.2179
6,12,0.68,44,0.3298,2056.09,66.4986
6,12,0.68,44,0.3366,2178.68,68.4523
6,12,0.68,44,0.3434,2546.45,74.0047
6,12,0.68,44,0.3502,2621.72,75.0905
6,12,0.68,44,0.357,2813.14,77.7834
6,12,0.68,44,0.3638,3129.29,82.0379
6,12,0.68,44,0.3706,3337.91,84.7284
6,12,0.68,44,0.3774,3531.48,87.1505
6,12,0.68,44,0.3842,3658.37,88.7024
6,12,0.68,44,0.391,3716.44,89.4036
6,12,0.68,44,0.3978,3877.74,91.3232
6,12,0.68,44,0.4046,3776.66,90.125
6,12,0.68,44,0.4114,4056.25,93.4015
6,12,0.68,44,0.4182,4036.9,93.1784
6,12,0.68,44,0.425,4019.69,92.9796
6,12,0.68,44,0.4318,3841.18,90.8916
6,12,0.68,44,0.4386,3841.18,90.8916
6,12,0.68,44,0.4454,3703.53,89.2483
6,12,0.68,44,0.4522,3602.45,88.0219
6,12,0.68,44,0.459,3658.37,88.7024
6,12,0.68,44,0.4658,3286.3,84.0707
6,12,0.68,44,0.4726,3316.41,84.455
6,12,0.68,44,0.4794,3241.13,83.491
6,12,0.68,44,0.4862,2920.67,79.2562
6,12,0.68,44,0.493,2823.89,77.932
6,12,0.68,44,0.4998,2821.74,77.9023
6,12,0.68,44,0.5066,2619.57,75.0597
6,12,0.68,44,0.5134,2615.27,74.9981
6,12,0.68,44,0.5202,2443.21,72.489
6,12,0.68,44,0.527,2312.02,70.516
6,12,0.68,44,0.5338,2157.17,68.1136
6,12,0.68,44,0.5406,2150.72,68.0116
6,12,0.68,44,0.5474,1935.65,64.5215
6,12,0.68,44,0.5542,1939.95,64.5932
6,12,0.68,44,0.561,1858.22,63.2179
6,12,0.68,44,0.5678,1886.18,63.6917
6,12,0.68,44,0.5746,1692.61,60.3352
6,12,0.68,44,0.5814,1649.6,59.5636
6,12,0.68,44,0.5882,1634.54,59.2912
6,12,0.68,44,0.595,1615.19,58.9391
6,12,0.68,44,0.6018,1542.06,57.5894
6,12,0.68,44,0.6086,1595.83,58.5848
6,12,0.68,44,0.6154,1462.49,56.0838
6,12,0.68,44,0.6222,1600.13,58.6637
6,12,0.68,44,0.629,449.5,31.0926
6,12,0.68,44,0.6358,0,0
6,12,0.68,44,0.6426,0,0
6,12,0.68,44,0.6494,0,0
6,12,0.68,44,0.6562,0,0
6,12,0.68,44,0.663,0,0
6,12,0.68,44,0.6698,0,0
6,12,0.56,72,0.0028,0,0
6,12,0.56,72,0.0084,0,0
6,12,0.56,72,0.014,0,0
6,12,0.56,72,0.0196,0,0
6,12,0.56,72,0.0252,0,0
6,12,0.56,72,0.0308,0,0
6,12,0.56,72,0.0364,0,0
6,12,0.56,72,0.042,0,0
6,12,0.56,72,0.0476,0,0
6,12,0.56,72,0.0532,0,0
6,12,0.56,72,0.0588,0,0
6,12,0.56,72,0.0644,0,0
6,12,0.56,72,0.07,0,0
6,12,0.56,72,0.0756,0,0
6,12,0.56,72,0.0812,0,0
6,12,0.56,72,0.0868,32.4351,7.64502
6,12,0.56,72,0.0924,70.276,11.2532
6,12,0.56,72,0.098,133.344,15.501
6,12,0.56,72,0.1036,248.669,21.1681
6,12,0.56,72,0.1092,345.974,24.9685
6,12,0.56,72,0.1148,518.961,30.5801
6,12,0.56,72,0.1204,592.841,32.6844
6,12,0.56,72,0.126,756.819,36.929
6,12,0.56,72,0.1316,938.815,41.1302
6,12,0.56,72,0.1372,1142.44,45.3719
6,12,0.56,72,0.1428,1218.12,46.8507
6,12,0.56,72,0.1484,1425.34,50.6793
6,12,0.56,72,0.154,1683.02,55.0701
6,12,0.56,72,0.1596,1866.82,57.9992
6,12,0.56,72,0.1652,2012.78,60.2239
6,12,0.56,72,0.1708,2113.69,61.7151
6,12,0.56,72,0.1764,2223.6,63.2995
6,12,0.56,72,0.182,2248.83,63.6575
6,12,0.56,72,0.1876,2171.35,62.5512
6,12,0.56,72,0.1932,2138.91,62.0823
6,12,0.56,72,0.1988,2133.51,62.0038
6,12,0.56,72,0.2044,1996.56,59.9808
6,12,0.56,72,0.21,1861.41,57.9152
6,12,0.56,72,0.2156,1753.3,56.2081
6,12,0.56,72,0.2212,1641.58,54.3878
6,12,0.56,72,0.2268,1706.45,55.452
6,12,0.56,72,0.2324,1459.58,51.2844
6,12,0.56,72,0.238,1371.28,49.709
6,12,0.56,72,0.2436,1282.99,48.082
6,12,0.56,72,0.2492,1342.45,49.1836
6,12,0.56,72,0.2548,1194.69,46.398
6,12,0.56,72,0.2604,1088.38,44.2854
6,12,0.56,72,0.266,1005.49,42.5657
6,12,0.56,72,0.2716,951.429,41.4056
6,12,0.56,72,0.2772,915.39,40.6139
6,12,0.56,72,0.2828,845.114,39.0237
6,12,0.56,72,0.2884,791.056,37.755
6,12,0.56,72,0.294,718.978,35.9939
6,12,0.56,72,0.2996,751.413,36.7968
6,12,0.56,72,0.3052,681.137,35.0339
6,12,0.56,72,0.3108,700.958,35.54
6,12,0.56,72,0.3164,709.968,35.7677
6,12,0.56,72,0.322,801.867,38.0122
6,12,0.56,72,0.3276,785.65,37.6258
6,12,0.56,72,0.3332,924.4,40.8132
6,12,0.56,72,0.3388,899.172,40.2525
6,12,0.56,72,0.3444,985.666,42.144
6,12,0.56,72,0.35,965.845,41.7181
6,12,0.56,72,0.3556,1072.16,43.9543
6,12,0.56,72,0.3612,1138.83,45.3003
6,12,0.56,72,0.3668,1288.39,48.1832
6,12,0.56,72,0.3724,1398.31,50.1965
6,12,0.56,72,0.378,1437.96,50.9031
6,12,0.56,72,0.3836,1529.85,52.5045
6,12,0.56,72,0.3892,1657.79,54.6558
6,12,0.56,72,0.3948,1762.31,56.3523
6,12,0.56,72,0.4004,1744.29,56.0635
6,12,0.56,72,0.406,1785.73,56.7256
6,12,0.56,72,0.4116,1933.49,59.0259
6,12,0.56,72,0.4172,1915.47,58.7502
6,12,0.56,72,0.4228,1940.7,59.1358
6,12,0.56,72,0.4284,1911.87,58.6949
6,12,0.56,72,0.434,1911.87,58.6949
6,12,0.56,72,0.4396,1919.08,58.8054
6,12,0.56,72,0.4452,1883.04,58.2506
6,12,0.56,72,0.4508,1874.03,58.1111
6,12,0.56,72,0.4564,1886.64,58.3063
6,12,0.56,72,0.462,1794.74,56.8685
6,12,0.56,72,0.4676,1591.12,53.5455
6,12,0.56,72,0.4732,1762.31,56.3523
6,12,0.56,72,0.4788,1632.57,54.2384
6,12,0.56,72,0.4844,1639.77,54.358
6,12,0.56,72,0.49,1515.44,52.2565
6,12,0.56,72,0.4956,1452.37,51.1576
6,12,0.56,72,0.5012,1391.1,50.0669
6,12,0.56,72,0.5068,1301.01,48.4185
6,12,0.56,72,0.5124,1306.41,48.519
6,12,0.56,72,0.518,1207.31,46.6423
6,12,0.56,72,0.5236,1057.74,43.6578
6,12,0.56,72,0.5292,1090.18,44.3221
6,12,0.56,72,0.5348,414.448,27.3279
6,12,0.56,72,0.5404,0,0
6,12,0.56,72,0.546,0,0
6,12,0.56,72,0.5516,0,0
6,12,0.68,146,0.0034,0,0
6,12,0.68,146,0.0102,0,0
6,12,0.68,146,0.017,0,0
6,12,0.68,146,0.0238,0,0
6,12,0.68,146,0.0306,0,0
6,12,0.68,146,0.0374,0,0
6,12,0.68,146,0.0442,0,0
6,12,0.68,146,0.051,0,0
6,12,0.68,146,0.0578,0,0
6,12,0.68,146,0.0646,0,0
6,12,0.68,146,0.0714,0,0
6,12,0.68,146,0.0782,0,0
6,12,0.68,146,0.085,0,0
6,12,0.68,146,0.0918,0,0
6,12,0.68,146,0.0986,0,0
6,12,0.68,146,0.1054,0,0
6,12,0.68,146,0.1122,0,0
6,12,0.68,146,0.119,0,0
6,12,0.68,146,0.1258,0,0
6,12,0.68,146,0.1326,0,0
6,12,0.68,146,0.1394,0,0
6,12,0.68,146,0.1462,0,0
6,12,0.68,146,0.153,0,0
6,12,0.68,146,0.1598,0,0
6,12,0.68,146,0.1666,0,0
6,12,0.68,146,0.1734,0,0
6,12,0.68,146,0.1802,0,0
6,12,0.68,146,0.187,0,0
6,12,0.68,146,0.1938,0,0
6,12,0.68,146,0.2006,0,0
6,12,0.68,146,0.2074,0,0
6,12,0.68,146,0.2142,0,0
6,12,0.68,146,0.221,0,0
6,12,0.68,146,0.2278,0,0
6,12,0.68,146,0.2346,0,0
6,12,0.68,146,0.2414,0,0
6,12,0.68,146,0.2482,0,0
6,12,0.68,146,0.255,0,0
6,12,0.68,146,0.2618,0,0
6,12,0.68,146,0.2686,0,0
6,12,0.68,146,0.2754,0,0
6,12,0.68,146,0.2822,0,0
6,12,0.68,146,0.289,0,0
6,12,0.68,146,0.2958,0,0
6,12,0.68,146,0.3026,2.67173,2.67173
6,12,0.68,146,0.3094,8.0152,4.62758
6,12,0.68,146,0.3162,8.0152,4.62758
6,12,0.68,146,0.323,13.3587,5.97417
6,12,0.68,146,0.3298,13.3587,5.97417
6,12,0.68,146,0.3366,5.34346,3.7784
6,12,0.68,146,0.3434,34.7325,9.63307
6,12,0.68,146,0.3502,37.4042,9.99671
6,12,0.68,146,0.357,29.389,8.86113
6,12,0.68,146,0.3638,34.7325,9.63307
6,12,0.68,146,0.3706,61.4498,12.8132
6,12,0.68,146,0.3774,61.4498,12.8132
6,12,0.68,146,0.3842,66.7933,13.3587
6,12,0.68,146,0.391,69.465,13.6232
6,12,0.68,146,0.3978,82.8237,14.8756
6,12,0.68,146,0.4046,77.4802,14.3877
6,12,0.68,146,0.4114,90.8389,15.5787
6,12,0.68,146,0.4182,69.465,13.6232
6,12,0.68,146,0.425,77.4802,14.3877
6,12,0.68,146,0.4318,88.1671,15.3479
6,12,0.68,146,0.4386,61.4498,12.8132
6,12,0.68,146,0.4454,61.4498,12.8132
6,12,0.68,146,0.4522,64.1216,13.0888
6,12,0.68,146,0.459,74.8085,14.1375
6,12,0.68,146,0.4658,66.7933,13.3587
6,12,0.68,146,0.4726,64.1216,13.0888
6,12,0.68,146,0.4794,66.7933,13.3587
6,12,0.68,146,0.4862,72.1368,13.8827
6,12,0.68,146,0.493,82.8237,14.8756
6,12,0.68,146,0.4998,101.526,16.4697
6,12,0.68,146,0.5066,104.198,16.685
6,12,0.68,146,0.5134,109.541,17.1074
6,12,0.68,146,0.5202,138.93,19.2661
6,12,0.68,146,0.527,141.602,19.4505
6,12,0.68,146,0.5338,138.93,19.2661
6,12,0.68,146,0.5406,168.319,21.2062
6,12,0.68,146,0.5474,189.693,22.5124
6,12,0.68,146,0.5542,216.41,24.0456
6,12,0.68,146,0.561,187.021,22.3533
6,12,0.68,146,0.5678,184.349,22.1931
6,12,0.68,146,0.5746,192.365,22.6704
6,12,0.68,146,0.5814,203.052,23.2916
6,12,0.68,146,0.5882,235.112,25.0631
6,12,0.68,146,0.595,235.112,25.0631
6,12,0.68,146,0.6018,216.41,24.0456
6,12,0.68,146,0.6086,229.769,24.7766
6,12,0.68,146,0.6154,216.41,24.0456
6,12,0.68,146,0.6222,237.784,25.2051
6,12,0.68,146,0.629,165.647,21.0372
6,12,0.68,146,0.6358,160.304,20.6951
6,12,0.68,146,0.6426,213.739,23.8967
6,12,0.68,146,0.6494,195.036,22.8273
6,12,0.68,146,0.6562,195.036,22.8273
6,12,0.68,146,0.663,176.334,21.7053
6,12,0.68,146,0.6698,189.693,22.5124
6,12,0.16,172,0.0008,0,0
6,12,0.16,172,0.0024,33.1728,23.4567
6,12,0.16,172,0.004,66.3457,33.1728
6,12,0.16,172,0.0056,33.1728,23.4567
6,12,0.16,172,0.0072,82.9321,37.0883
6,12,0.16,172,0.0088,82.9321,37.0883
6,12,0.16,172,0.0104,82.9321,37.0883
6,12,0.16,172,0.012,33.1728,23.4567
6,12,0.16,172,0.0136,49.7592,28.7285
6,12,0.16,172,0.0152,132.691,46.9135
6,12,0.16,172,0.0168,49.7592,28.7285
6,12,0.16,172,0.0184,82.9321,37.0883
6,12,0.16,172,0.02,82.9321,37.0883
6,12,0.16,172,0.0216,66.3457,33.1728
6,12,0.16,172,0.0232,116.105,43.8835
6,12,0.16,172,0.0248,66.3457,33.1728
6,12,0.16,172,0.0264,116.105,43.8835
6,12,0.16,172,0.028,149.278,49.7592
6,12,0.16,172,0.0296,66.3457,33.1728
6,12,0.16,172,0.0312,215.623,59.8032
6,12,0.16,172,0.0328,746.389,111.265
6,12,0.16,172,0.0344,713.216,108.764
6,12,0.16,172,0.036,1293.74,146.487
6,12,0.16,172,0.0376,1492.78,157.353
6,12,0.16,172,0.0392,2239.17,192.717
6,12,0.16,172,0.0408,2040.13,183.952
6,12,0.16,172,0.0424,2338.68,196.953
6,12,0.16,172,0.044,3416.8,238.06
6,12,0.16,172,0.0456,4013.91,258.024
6,12,0.16,172,0.0472,4395.4,270.007
6,12,0.16,172,0.0488,4810.06,282.456
6,12,0.16,172,0.0504,5141.79,292.034
6,12,0.16,172,0.052,5523.28,302.674
6,12,0.16,172,0.0536,5971.11,314.705
6,12,0.16,172,0.0552,6651.15,332.143
6,12,0.16,172,0.0568,6402.36,325.871
6,12,0.16,172,0.0584,7231.68,346.334
6,12,0.16,172,0.06,7596.58,354.965
6,12,0.16,172,0.0616,6899.95,338.298
6,12,0.16,172,0.0632,7115.57,343.543
6,12,0.16,172,0.0648,6800.43,335.849
6,12,0.16,172,0.0664,6584.81,330.482
6,12,0.16,172,0.068,6468.7,327.555
6,12,0.16,172,0.0696,6435.53,326.714
6,12,0.16,172,0.0712,6817.02,336.259
6,12,0.16,172,0.0728,6253.08,322.05
6,12,0.16,172,0.0744,6219.91,321.195
6,12,0.16,172,0.076,6700.91,333.383
6,12,0.16,172,0.0776,6153.56,319.477
6,12,0.16,172,0.0792,5821.83,310.746
6,12,0.16,172,0.0808,5805.24,310.303
6,12,0.16,172,0.0824,6087.21,317.75
6,12,0.16,172,0.084,5606.21,304.938
6,12,0.16,172,0.0856,5506.69,302.219
6,12,0.16,172,0.0872,5772.07,309.416
6,12,0.16,172,0.0888,5042.27,289.194
6,12,0.16,172,0.0904,5042.27,289.194
6,12,0.16,172,0.092,5622.79,305.388
6,12,0.16,172,0.0936,4810.06,282.456
6,12,0.16,172,0.0952,4992.51,287.764
6,12,0.16,172,0.0968,4926.16,285.845
6,12,0.16,172,0.0984,4611.02,276.551
6,12,0.16,172,0.1,3864.63,253.181
6,12,0.16,172,0.1016,3682.18,247.132
6,12,0.16,172,0.1032,3516.32,241.502
6,12,0.16,172,0.1048,3499.73,240.932
6,12,0.16,172,0.1064,3300.7,233.98
6,12,0.16,172,0.108,2985.55,222.53
6,12,0.16,172,0.1096,2886.04,218.79
6,12,0.16,172,0.1112,2769.93,214.344
6,12,0.16,172,0.1128,2637.24,209.147
6,12,0.16,172,0.1144,2421.62,200.414
6,12,0.16,172,0.116,2239.17,192.717
6,12,0.16,172,0.1176,1592.3,162.513
6,12,0.16,172,0.1192,1758.16,170.768
